topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Sum2022_2025,W4285744692,77,auto,Within,gut,"lumen , gut","Within gut lumen , gut",
Sum2022_2025,W4285744692,78,auto,Locally,",",gut microbiota metabolites,"Locally , gut microbiota metabolites",
Sum2022_2025,W4285744692,79,auto,Systemically,",",gut microbiota metabolites,"Systemically , gut microbiota metabolites",
Sum2022_2025,W4285744692,80,auto,Some,gut,microbiota metabolites can,Some gut microbiota metabolites can,
Sum2022_2025,W4285744692,81,auto,Some,gut,microbiota metabolites may,Some gut microbiota metabolites may,
Sum2022_2025,W4285744692,82,auto,Figure,2,. 2 Figure,Figure 2 . 2 Figure,
Sum2022_2025,W4285744692,83,auto,The,major,ways of this,The major ways of this,
Sum2022_2025,W4285744692,84,auto,By,these,"ways , gut","By these ways , gut",
Sum2022_2025,W4285744692,85,auto,Figure,3,. 3 Figure,Figure 3 . 3 Figure,
Sum2022_2025,W4285744692,86,auto,Intestinal,barrier,consists of microbial,Intestinal barrier consists of microbial,
Sum2022_2025,W4285744692,87,auto,SCFAs,can,enhance the chemical,SCFAs can enhance the chemical,
Sum2022_2025,W4285744692,88,auto,SCFAs,",","bile acids ,","SCFAs , bile acids ,",
Sum2022_2025,W4285744692,89,auto,The,epithelial,cross of SCFAs,The epithelial cross of SCFAs,
Sum2022_2025,W4285744692,90,auto,During,chronic,"diseases , disturbance","During chronic diseases , disturbance",
Sum2022_2025,W4285744692,91,auto,This,translocation,triggers the activation,This translocation triggers the activation,
Sum2022_2025,W4285744692,92,auto,The,release,of pro-inflammatory cytokines,The release of pro-inflammatory cytokines,
Sum2022_2025,W4285744692,93,auto,Figure,4,4 Figure 4,Figure 4 4 Figure 4,
Sum2022_2025,W4285744692,94,auto,Gut,microbiota,metabolites modulate the,Gut microbiota metabolites modulate the,
Sum2022_2025,W4285744692,95,auto,Gut,microbiota,metabolites can modulate,Gut microbiota metabolites can modulate,
Sum2022_2025,W4285744692,96,auto,On,the,"contrary , the","On the contrary , the",
Sum2022_2025,W4285744692,97,auto,The,production,of gut microbiota,The production of gut microbiota,
Sum2022_2025,W4285744692,98,auto,Similarly,",",the central clock,"Similarly , the central clock",
Sum2022_2025,W4285744692,99,auto,Table,1,. 1 Typical,Table 1 . 1 Typical,
Sum2022_2025,W4285744692,100,auto,Groups,Typical,metabolites Typical targets,Groups Typical metabolites Typical targets,
Sum2022_2025,W4285744692,101,auto,This,work,was supported by,This work was supported by,
Sum2022_2025,W4285744692,103,auto,The,authors,declare that they,The authors declare that they,
Sum2022_2025,W4285744692,104,auto,Culturing,the,human microbiota and,Culturing the human microbiota and,
Sum2022_2025,W4285744692,105,auto,Gut,microbiota,in health and,Gut microbiota in health and,
Sum2022_2025,W4285744692,106,auto,The,gut,microbiota - brain,The gut microbiota - brain,
Sum2022_2025,W4285744692,107,auto,Targeting,gut,microbiota for precision,Targeting gut microbiota for precision,
Sum2022_2025,W4285744692,108,auto,The,intestinal,barrier : a,The intestinal barrier : a,
Sum2022_2025,W4285744692,109,auto,Molecular,physiology,of bile acid,Molecular physiology of bile acid,
Sum2022_2025,W4285744692,110,auto,Gut,microbiota,- derived metabolites,Gut microbiota - derived metabolites,
Sum2022_2025,W4285744692,111,auto,Gut,microbiota,in human metabolic,Gut microbiota in human metabolic,
Sum2022_2025,W4285744692,112,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,113,auto,The,interplay,among gut microbiota,The interplay among gut microbiota,
Sum2022_2025,W4285744692,114,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,115,auto,Gut,microbiotaderived,short chain fatty,Gut microbiotaderived short chain fatty,
Sum2022_2025,W4285744692,116,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,117,auto,Gut,microbiota,in pancreatic diseases,Gut microbiota in pancreatic diseases,
Sum2022_2025,W4285744692,118,auto,Intestinal,crosstalk,between bile acids,Intestinal crosstalk between bile acids,
Sum2022_2025,W4285744692,119,auto,Effects,of,bile acids on,Effects of bile acids on,
Sum2022_2025,W4285744692,120,auto,Nitric,oxide,and peroxynitrite in,Nitric oxide and peroxynitrite in,
Sum2022_2025,W4285744692,121,auto,Metabolites,of,microbiota response to,Metabolites of microbiota response to,
Sum2022_2025,W4285744692,122,auto,Gut,microbiota,regulation of tryptophan,Gut microbiota regulation of tryptophan,
Sum2022_2025,W4285744692,123,auto,Gut,microbiota,- dependent marker,Gut microbiota - dependent marker,
Sum2022_2025,W4285744692,124,auto,Gut,microbiota,- derived vitaminsunderrated,Gut microbiota - derived vitaminsunderrated,
Sum2022_2025,W4285744692,125,auto,Metabolic,and,functional interplay between,Metabolic and functional interplay between,
Sum2022_2025,W4285744692,126,auto,The,gut,microbiota - brain,The gut microbiota - brain,
Sum2022_2025,W4285744692,127,auto,T,follicular,helper cells promote,T follicular helper cells promote,
Sum2022_2025,W4285744692,128,auto,High,-,"protein , reducedcarbohydrate","High - protein , reducedcarbohydrate",
Sum2022_2025,W4285744692,129,auto,Short,chain,fatty acids in,Short chain fatty acids in,
Sum2022_2025,W4285744692,130,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,131,auto,Gut,microbiota,metabolism of L,Gut microbiota metabolism of L,
Sum2022_2025,W4285744692,132,auto,Gut,bacterial,tyrosine decarboxylases restrict,Gut bacterial tyrosine decarboxylases restrict,
Sum2022_2025,W4285744692,133,auto,Systematic,genome,assessment of Bvitamin,Systematic genome assessment of Bvitamin,
Sum2022_2025,W4285744692,134,auto,Integrating,genomics,and metabolomics for,Integrating genomics and metabolomics for,
Sum2022_2025,W4285744692,135,auto,Natural,product,discovery through microbial,Natural product discovery through microbial,
Sum2022_2025,W4285744692,136,auto,The,classification,and evolution of,The classification and evolution of,
Sum2022_2025,W4285744692,137,auto,Two,routes,of metabolic cross,Two routes of metabolic cross,
Sum2022_2025,W4285744692,138,auto,Roles,of,indole as an,Roles of indole as an,
Sum2022_2025,W4285744692,139,auto,Gut,microbiota,as a source,Gut microbiota as a source,
Sum2022_2025,W4285744692,140,auto,Gut,microbial,metabolites fuel host,Gut microbial metabolites fuel host,
Sum2022_2025,W4285744692,141,auto,The,disease,burden associated with,The disease burden associated with,
Sum2022_2025,W4285744692,142,auto,The,gut,microbiota modulates both,The gut microbiota modulates both,
Sum2022_2025,W4285744692,143,auto,Shortchain,fatty,acids differentially affect,Shortchain fatty acids differentially affect,
Sum2022_2025,W4285744692,144,auto,An,acetate,- specific GPCR,An acetate - specific GPCR,
Sum2022_2025,W4285744692,145,auto,The,diet,- derived short,The diet - derived short,
Sum2022_2025,W4285744692,146,auto,Acetate,",",a short -,"Acetate , a short -",
Sum2022_2025,W4285744692,147,auto,Short,-,chain fatty acids,Short - chain fatty acids,
Sum2022_2025,W4285744692,148,auto,Gut,microbiotaderived,metabolites as central,Gut microbiotaderived metabolites as central,
Sum2022_2025,W4285744692,149,auto,Role,of,gut microbiota in,Role of gut microbiota in,
Sum2022_2025,W4285744692,150,auto,A,branched,- chain amino,A branched - chain amino,
Sum2022_2025,W4285744692,151,auto,Bile,acid,control of metabolism,Bile acid control of metabolism,
Sum2022_2025,W4285744692,152,auto,Gut,microbiota,metabolites as integral,Gut microbiota metabolites as integral,
Sum2022_2025,W4285744692,153,auto,The,gut,barrier : new,The gut barrier : new,
Sum2022_2025,W4285744692,154,auto,A,bridge,for short -,A bridge for short -,
Sum2022_2025,W4285744692,155,auto,By,changing,gut barrier W,By changing gut barrier W,
Sum2022_2025,W4285744692,156,auto,Leaky,gut,": mechanisms ,","Leaky gut : mechanisms ,",
Sum2022_2025,W4285744692,157,auto,The,significance,of the gut,The significance of the gut,
Sum2022_2025,W4285744692,158,auto,196,Butyrate,enhances intestinal epithelial,196 Butyrate enhances intestinal epithelial,
Sum2022_2025,W4285744692,159,auto,Butyrate,modulates,bacterial adherence on,Butyrate modulates bacterial adherence on,
Sum2022_2025,W4285744692,160,auto,The,bile,acid receptor GPBAR1,The bile acid receptor GPBAR1,
Sum2022_2025,W4285744692,161,auto,An,increasingly,complex view of,An increasingly complex view of,
Sum2022_2025,W4285744692,162,auto,Towards,microbial,fermentation metabolites as,Towards microbial fermentation metabolites as,
Sum2022_2025,W4285744692,163,auto,Early,life,antibiotic - driven,Early life antibiotic - driven,
Sum2022_2025,W4285744692,164,auto,Gut,microbiota,metabolism of dietary,Gut microbiota metabolism of dietary,
Sum2022_2025,W4285744692,165,auto,Evidence,that,asthma is a,Evidence that asthma is a,
Sum2022_2025,W4285744692,166,auto,T,cell,metabolism A Trompette,T cell metabolism A Trompette,
Sum2022_2025,W4285744692,167,auto,Bile,acids,induce inflammatory genes,Bile acids induce inflammatory genes,
Sum2022_2025,W4285744692,168,auto,Bile,acids,activated receptors regulate,Bile acids activated receptors regulate,
Sum2022_2025,W4285744692,169,auto,Metabolic,drivers,of non-alcoholic fatty,Metabolic drivers of non-alcoholic fatty,
Sum2022_2025,W4285744692,171,auto,Trimethylamine,Noxide,supplementation abolishes the,Trimethylamine Noxide supplementation abolishes the,
Sum2022_2025,W4285744692,172,auto,The,interplay,between the gut,The interplay between the gut,
Sum2022_2025,W4285744692,173,auto,The,role,of gut microbiota,The role of gut microbiota,
Sum2022_2025,W4285744692,174,auto,Gut,microbiota,and bone metabolism,Gut microbiota and bone metabolism,
Sum2022_2025,W4285744692,175,auto,Metabolomics,analysis,reveals large effects,Metabolomics analysis reveals large effects,
Sum2022_2025,W4285744692,176,auto,Gut,microbiome,in chronic kidney,Gut microbiome in chronic kidney,
Sum2022_2025,W4285744692,177,auto,Gut,microbiota,- derived metabolites,Gut microbiota - derived metabolites,
Sum2022_2025,W4285744692,178,auto,The,gut,microbiome as a,The gut microbiome as a,
Sum2022_2025,W4285744692,179,auto,The,central,nervous system and,The central nervous system and,
Sum2022_2025,W4285744692,180,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,181,auto,The,role,of short -,The role of short -,
Sum2022_2025,W4285744692,182,auto,The,microbiota,- gut -,The microbiota - gut -,
Sum2022_2025,W4285744692,183,auto,The,impact,of systemic infection,The impact of systemic infection,
Sum2022_2025,W4285744692,184,auto,A,polysaccharide,from the human,A polysaccharide from the human,
Sum2022_2025,W4285744692,185,auto,Type,I,interferons and microbial,Type I interferons and microbial,
Sum2022_2025,W4285744692,186,auto,Microbiome,2021,9 The gut,Microbiome 2021 9 The gut,
Sum2022_2025,W4285744692,187,auto,Effects,of,targeted delivery of,Effects of targeted delivery of,
Sum2022_2025,W4285744692,188,auto,Gut,-,proglucagon - derived,Gut - proglucagon - derived,
Sum2022_2025,W4285744692,189,auto,Gut,bacterial,ClpB - like,Gut bacterial ClpB - like,
Sum2022_2025,W4285744692,190,auto,Circadian,rhythms,and the gut,Circadian rhythms and the gut,
Sum2022_2025,W4285744692,191,auto,The,circadian,clock regulates the,The circadian clock regulates the,
Sum2022_2025,W4285744692,192,auto,The,intestinal,microbiota programs diurnal,The intestinal microbiota programs diurnal,
Sum2022_2025,W4285744692,193,auto,The,production,of urinary phenols,The production of urinary phenols,
Sum2022_2025,W4285744692,194,auto,A,review,of acetaminophen poisoning,A review of acetaminophen poisoning,
Sum2022_2025,W4285744692,196,auto,Sulfate,conjugation,may be the,Sulfate conjugation may be the,
Sum2022_2025,W4285744692,197,auto,1st,ed,Singapore Springer Nature,1st ed Singapore Springer Nature,
Sum2022_2025,W4285744692,198,auto,Short,-,chain fatty acids,Short - chain fatty acids,
Sum2022_2025,W4285744692,199,auto,The,gut,microbiota and disease,The gut microbiota and disease,
Sum2022_2025,W4285744692,200,auto,P,Manohar,B Loh S,P Manohar B Loh S,
Sum2022_2025,W4285744692,201,auto,Antibiotics,and,specialized metabolites from,Antibiotics and specialized metabolites from,
Sum2022_2025,W4285744692,202,auto,Gut,microbiota,modulation of chemotherapy,Gut microbiota modulation of chemotherapy,
Sum2022_2025,W4285744692,203,auto,Interactions,between,gut microbiota and,Interactions between gut microbiota and,
Sum2022_2025,W4285744692,204,auto,Introducing,the,microbiome into precision,Introducing the microbiome into precision,
Sum2022_2025,W4285744692,205,auto,Free,fatty,acids signature in,Free fatty acids signature in,
Sum2022_2025,W4285744692,206,auto,Significant,association,between butyric acid,Significant association between butyric acid,
Sum2022_2025,W4285744692,207,auto,Butyrate,-,rich diets improve,Butyrate - rich diets improve,
Sum2022_2025,W4285744692,208,auto,Gut,microbiome,function predicts response,Gut microbiome function predicts response,
Sum2022_2025,W4386120650,0,auto,Evaluating,large,language models on,Evaluating large language models on,
Sum2022_2025,W4386120650,1,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,
Sum2022_2025,W4386120650,2,auto,Department,of,Medicine Columbia University,Department of Medicine Columbia University,
Sum2022_2025,W4386120650,3,auto,Department,of,Medicine Columbia University,Department of Medicine Columbia University,
Sum2022_2025,W4386120650,4,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,
Sum2022_2025,W4386120650,5,auto,Departments,of,Population Health and,Departments of Population Health and,
Sum2022_2025,W4386120650,6,auto,The,University,of Texas at,The University of Texas at,
Sum2022_2025,W4386120650,7,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,
Sum2022_2025,W4386120650,8,auto,Department,of,Population Health Sciences,Department of Population Health Sciences,
Sum2022_2025,W4386120650,9,auto,10.1038/s41746-023-00896,-7,Received : 25,10.1038/s41746-023-00896 -7 Received : 25,
Sum2022_2025,W4386120650,10,auto,In,this,"study , we","In this study , we",
Sum2022_2025,W4386120650,11,auto,We,conduct,both automatic and,We conduct both automatic and,
Sum2022_2025,W4386120650,12,auto,Our,study,demonstrates that automatic,Our study demonstrates that automatic,
Sum2022_2025,W4386120650,13,auto,Furthermore,",",informed by our,"Furthermore , informed by our",
Sum2022_2025,W4386120650,14,auto,Our,findings,reveal that LLMs,Our findings reveal that LLMs,
Sum2022_2025,W4386120650,15,auto,Moreover,",",we find that,"Moreover , we find that",
Sum2022_2025,W4386120650,17,auto,Fine,-,tuned pre-trained models,Fine - tuned pre-trained models,
Sum2022_2025,W4386120650,18,auto,The,recent,success of zero,The recent success of zero,
Sum2022_2025,W4386120650,19,auto,5,6,7 In this,5 6 7 In this,
Sum2022_2025,W4386120650,20,auto,We,then,explore their impact,We then explore their impact,
Sum2022_2025,W4386120650,22,auto,Study,overview,We used Cochrane,Study overview We used Cochrane,
Sum2022_2025,W4386120650,23,auto,Abstracts,of,Cochrane Reviews can,Abstracts of Cochrane Reviews can,
Sum2022_2025,W4386120650,24,auto,The,average,length of the,The average length of the,
Sum2022_2025,W4386120650,25,auto,To,evaluate,the models' capabilities,To evaluate the models' capabilities,
Sum2022_2025,W4386120650,26,auto,In,the,"first setup ,","In the first setup ,",
Sum2022_2025,W4386120650,27,auto,In,the,"second setup ,","In the second setup ,",
Sum2022_2025,W4386120650,28,auto,Here,",",we chose Main,"Here , we chose Main",
Sum2022_2025,W4386120650,29,auto,It,also,summarizes the impact,It also summarizes the impact,
Sum2022_2025,W4386120650,30,auto,We,did,not evaluate GPT3.5,We did not evaluate GPT3.5,
Sum2022_2025,W4386120650,31,auto,In,both,"settings , we","In both settings , we",
Sum2022_2025,W4386120650,32,auto,We,decided,to summarize the,We decided to summarize the,
Sum2022_2025,W4386120650,33,auto,The,average,words of the,The average words of the,
Sum2022_2025,W4386120650,34,auto,More,details,can be found,More details can be found,
Sum2022_2025,W4386120650,35,auto,To,evaluate,the quality of,To evaluate the quality of,
Sum2022_2025,W4386120650,36,auto,We,also,assessed the degree,We also assessed the degree,
Sum2022_2025,W4386120650,37,auto,Figure,2a,Factual Consistency measures,Figure 2a Factual Consistency measures,
Sum2022_2025,W4386120650,38,auto,As,illustrated,in Fig. 2,As illustrated in Fig. 2,
Sum2022_2025,W4386120650,39,auto,As,shown,in Fig. 2c,As shown in Fig. 2c,
Sum2022_2025,W4386120650,40,auto,Figure,2,d 2 (,Figure 2 d 2 (,
Sum2022_2025,W4386120650,41,auto,(,3,) Individual preferences,( 3 ) Individual preferences,
Sum2022_2025,W4386120650,42,auto,Human,preference,Figure 3 3a,Human preference Figure 3 3a,
Sum2022_2025,W4386120650,43,auto,Are,existing,automatic metrics well,Are existing automatic metrics well,
Sum2022_2025,W4386120650,44,auto,Research,has,demonstrated that automatic,Research has demonstrated that automatic,
Sum2022_2025,W4386120650,45,auto,We,categorize,factual inconsistency errors,We categorize factual inconsistency errors,
Sum2022_2025,W4386120650,46,auto,These,errors,can be problematic,These errors can be problematic,
Sum2022_2025,W4386120650,47,auto,To,better,understand these errors,To better understand these errors,
Sum2022_2025,W4386120650,48,auto,The,first,"is Contradiction ,","The first is Contradiction ,",
Sum2022_2025,W4386120650,49,auto,For,example,", a summary","For example , a summary",
Sum2022_2025,W4386120650,50,auto,For,instance,", a summary","For instance , a summary",
Sum2022_2025,W4386120650,51,auto,This,error,occurs when a,This error occurs when a,
Sum2022_2025,W4386120650,52,auto,For,example,", a review","For example , a review",
Sum2022_2025,W4386120650,53,auto,This,error,occurs when a,This error occurs when a,
Sum2022_2025,W4386120650,54,auto,We,further,identify three reasons,We further identify three reasons,
Sum2022_2025,W4386120650,55,auto,Notably,",",we did not,"Notably , we did not",
Sum2022_2025,W4386120650,56,auto,However,",",given the limited,"However , given the limited",
Sum2022_2025,W4386120650,57,auto,Our,study,suggests that medical,Our study suggests that medical,
Sum2022_2025,W4386120650,58,auto,Although,our,human evaluation showed,Although our human evaluation showed,
Sum2022_2025,W4386120650,59,auto,However,",",not all summaries,"However , not all summaries",
Sum2022_2025,W4386120650,60,auto,For,example,", although the","For example , although the",
Sum2022_2025,W4386120650,61,auto,It,is,important to emphasize,It is important to emphasize,
Sum2022_2025,W4386120650,62,auto,Our,findings,show that having,Our findings show that having,
Sum2022_2025,W4386120650,63,auto,Furthermore,",",a longer context,"Furthermore , a longer context",
Sum2022_2025,W4386120650,64,auto,These,factors,combined make ChatGPT,These factors combined make ChatGPT,
Sum2022_2025,W4386120650,65,auto,How,can,we automatically detect,How can we automatically detect,
Sum2022_2025,W4386120650,66,auto,Given,that,the types of,Given that the types of,
Sum2022_2025,W4386120650,67,auto,Our,evaluation,of ChatGPT and,Our evaluation of ChatGPT and,
Sum2022_2025,W4386120650,68,auto,A,more,genuine task here,A more genuine task here,
Sum2022_2025,W4386120650,69,auto,The,rationale,behind this choice,The rationale behind this choice,
Sum2022_2025,W4386120650,70,auto,First,",",the abstracts of,"First , the abstracts of",
Sum2022_2025,W4386120650,71,auto,Second,",",abstracts of Cochrane,"Second , abstracts of Cochrane",
Sum2022_2025,W4386120650,72,auto,Finally,",",we need to,"Finally , we need to",
Sum2022_2025,W4386120650,73,auto,As,a,"result , our","As a result , our",
Sum2022_2025,W4386120650,74,auto,Our,rigorous,systematic evaluation finds,Our rigorous systematic evaluation finds,
Sum2022_2025,W4386120650,75,auto,This,finding,raises concerns about,This finding raises concerns about,
Sum2022_2025,W4386120650,76,auto,Secondly,",",the prompt in,"Secondly , the prompt in",
Sum2022_2025,W4386120650,77,auto,Consequently,",",the enhanced performance,"Consequently , the enhanced performance",
Sum2022_2025,W4386120650,78,auto,Such,evaluation,requires domain knowledge,Such evaluation requires domain knowledge,
Sum2022_2025,W4386120650,79,auto,This,constraint,limits the total,This constraint limits the total,
Sum2022_2025,W4386120650,80,auto,Further,",",we chose to,"Further , we chose to",
Sum2022_2025,W4386120650,81,auto,Therefore,",",it is possible,"Therefore , it is possible",
Sum2022_2025,W4386120650,82,auto,METHODS,Materials,A Cochrane Review,METHODS Materials A Cochrane Review,
Sum2022_2025,W4386120650,83,auto,Reviews,follow,a rigorous methodology,Reviews follow a rigorous methodology,
Sum2022_2025,W4386120650,84,auto,The,primary,objective of Cochrane,The primary objective of Cochrane,
Sum2022_2025,W4386120650,85,auto,In,this,"work , we","In this work , we",
Sum2022_2025,W4386120650,86,auto,It,covers,a diverse range,It covers a diverse range,
Sum2022_2025,W4386120650,87,auto,In,particular,", we have","In particular , we have",
Sum2022_2025,W4386120650,88,auto,Each,review,was verified by,Each review was verified by,
Sum2022_2025,W4386120650,89,auto,Table,1,Experimental setup,Table 1 Experimental setup,
Sum2022_2025,W4386120650,90,auto,In,this,"study , we","In this study , we",
Sum2022_2025,W4386120650,91,auto,GPT,-,3.5 is built,GPT - 3.5 is built,
Sum2022_2025,W4386120650,92,auto,ChatGPT,has,gathered significant attention,ChatGPT has gathered significant attention,
Sum2022_2025,W4386120650,93,auto,Despite,its,"impressive capabilities ,","Despite its impressive capabilities ,",
Sum2022_2025,W4386120650,94,auto,Therefore,",",we seek to,"Therefore , we seek to",
Sum2022_2025,W4386120650,95,auto,To,evaluate,the capabilities of,To evaluate the capabilities of,
Sum2022_2025,W4386120650,96,auto,In,the,"first setup ,","In the first setup ,",
Sum2022_2025,W4386120650,97,auto,The,second,setup takes both,The second setup takes both,
Sum2022_2025,W4386120650,98,auto,The,objective,section outlines the,The objective section outlines the,
Sum2022_2025,W4386120650,99,auto,In,both,"settings , we","In both settings , we",
Sum2022_2025,W4386120650,100,auto,We,use,the Author's Conclusions,We use the Author's Conclusions,
Sum2022_2025,W4386120650,102,auto,We,select,several metrics widely,We select several metrics widely,
Sum2022_2025,W4386120650,103,auto,ROUGE,-,L 10 measures,ROUGE - L 10 measures,
Sum2022_2025,W4386120650,104,auto,METEOR,11,measures the harmonic,METEOR 11 measures the harmonic,
Sum2022_2025,W4386120650,105,auto,BLEU,12,Design of the,BLEU 12 Design of the,
Sum2022_2025,W4386120650,106,auto,We,systematically,evaluate the quality,We systematically evaluate the quality,
Sum2022_2025,W4386120650,107,auto,We,propose,to evaluate summary,We propose to evaluate summary,
Sum2022_2025,W4386120650,108,auto,These,dimensions,have been previously,These dimensions have been previously,
Sum2022_2025,W4386120650,109,auto,To,assess,the quality of,To assess the quality of,
Sum2022_2025,W4386120650,110,auto,During,the,"annotation process ,","During the annotation process ,",
Sum2022_2025,W4386120650,111,auto,The,order,in which the,The order in which the,
Sum2022_2025,W4386120650,112,auto,We,utilize,a 5 -,We utilize a 5 -,
Sum2022_2025,W4386120650,113,auto,If,the,summary received a,If the summary received a,
Sum2022_2025,W4386120650,114,auto,This,approach,enables us to,This approach enables us to,
Sum2022_2025,W4386120650,115,auto,In,addition,to evaluating the,In addition to evaluating the,
Sum2022_2025,W4386120650,116,auto,This,approach,enables us to,This approach enables us to,
Sum2022_2025,W4386120650,117,auto,The,5,- point Likert,The 5 - point Likert,
Sum2022_2025,W4386120650,118,auto,a,Reference,- based metrics,a Reference - based metrics,
Sum2022_2025,W4386120650,119,auto,b,Extractiveness,metrics .,b Extractiveness metrics .,
Sum2022_2025,W4386120650,120,auto,Fig.,2,2 Fig. 2,Fig. 2 2 Fig. 2,
Sum2022_2025,W4386120650,121,auto,a,Coherence,", b factual","a Coherence , b factual",
Sum2022_2025,W4386120650,122,auto,Statistical,analysis,by Mann -,Statistical analysis by Mann -,
Sum2022_2025,W4386120650,124,auto,The,most,and least preferred,The most and least preferred,
Sum2022_2025,W4386120650,126,auto,The,reasons,for choosing the,The reasons for choosing the,
Sum2022_2025,W4386120650,128,auto,The,reasons,for choosing the,The reasons for choosing the,
Sum2022_2025,W4386120650,129,auto,Table,1,. 1 Characteristics,Table 1 . 1 Characteristics,
Sum2022_2025,W4386120650,130,auto,Domain,#,Review #w Abstract,Domain # Review #w Abstract,
Sum2022_2025,W4386120650,131,auto,npj,Digital,Medicine ( 2023,npj Digital Medicine ( 2023,
Sum2022_2025,W4386120650,132,auto,This,work,was supported by,This work was supported by,
Sum2022_2025,W4386120650,133,auto,The,codes,that support the,The codes that support the,
Sum2022_2025,W4386120650,134,auto,Reporting,summary,Further information on,Reporting summary Further information on,
Sum2022_2025,W4386120650,136,auto,The,summarization,data that support,The summarization data that support,
Sum2022_2025,W4386120650,137,auto,The,AI,- generated text,The AI - generated text,
Sum2022_2025,W4386120650,138,auto,The,authors,declare that all,The authors declare that all,
Sum2022_2025,W4386120650,139,auto,AUTHOR,CONTRIBUTIONS,L.T. implemented the,AUTHOR CONTRIBUTIONS L.T. implemented the,
Sum2022_2025,W4386120650,140,auto,Z.S.,implemented,the methods and,Z.S. implemented the methods and,
Sum2022_2025,W4386120650,141,auto,B.I.,",","J.G.N. , A.S.","B.I. , J.G.N. , A.S.",
Sum2022_2025,W4386120650,142,auto,Y.D.,and,G.D. edited the,Y.D. and G.D. edited the,
Sum2022_2025,W4386120650,143,auto,J.R.,",","C.W. , and","J.R. , C.W. , and",
Sum2022_2025,W4386120650,144,auto,All,authors,read and approved,All authors read and approved,
Sum2022_2025,W4386120650,146,auto,The,authors,declare no competing,The authors declare no competing,
Sum2022_2025,W4386120650,149,auto,The,online,version contains supplementary,The online version contains supplementary,
Sum2022_2025,W4386120650,150,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,
Sum2022_2025,W4386120650,151,auto,Reprints,and,permission information is,Reprints and permission information is,
Sum2022_2025,W4386120650,152,auto,Chain,-,of - thought,Chain - of - thought,
Sum2022_2025,W4386120650,153,auto,Med,6,75 2023 PRISMA,Med 6 75 2023 PRISMA,
Sum2022_2025,W4386120650,154,auto,Introducing,ChatGPT,2023 ROUGE :,Introducing ChatGPT 2023 ROUGE :,
Sum2022_2025,W4386120650,155,auto,2018,Conference,of the North,2018 Conference of the North,
Sum2022_2025,W4386120650,158,auto,Understanding,factual,errors in summarization,Understanding factual errors in summarization,
Sum2022_2025,W4386120650,159,auto,Endovascular,therapy,versus medical treatment,Endovascular therapy versus medical treatment,
Sum2022_2025,W4386120650,160,auto,Repetitive,peripheral,magnetic stimulation for,Repetitive peripheral magnetic stimulation for,
