paper_id,label
SKG_MT_490,0
SKG_MT_492,0
SKG_MT_493,0
SKG_MT_494,0
SKG_MT_495,0
SKG_MT_496,0
SKG_MT_497,0
SKG_MT_498,0
SKG_MT_499,0
SKG_MT_500,0
SKG_MT_501,0
SKG_MT_502,0
SKG_MT_503,0
SKG_MT_504,0
SKG_MT_505,0
SKG_MT_506,0
SKG_MT_507,0
SKG_MT_508,0
SKG_MT_509,0
SKG_MT_510,0
SKG_MT_511,0
SKG_MT_512,0
SKG_MT_513,0
SKG_MT_515,0
SKG_MT_516,0
SKG_MT_517,0
SKG_MT_518,0
SKG_MT_519,0
SKG_MT_520,0
SKG_MT_521,0
SKG_MT_522,0
SKG_MT_523,0
SKG_MT_524,0
SKG_MT_525,0
SKG_MT_526,0
SKG_MT_527,0
SKG_MT_528,0
SKG_MT_529,0
SKG_MT_530,0
SKG_MT_531,0
SKG_MT_532,0
SKG_MT_533,0
SKG_MT_534,0
SKG_MT_535,0
SKG_MT_536,0
SKG_MT_537,0
SKG_MT_538,0
SKG_MT_539,0
SKG_MT_540,0
SKG_MT_541,0
SKG_MT_542,0
SKG_MT_543,0
SKG_MT_544,0
SKG_MT_545,0
SKG_MT_546,0
SKG_MT_547,0
SKG_MT_548,0
SKG_MT_549,0
SKG_MT_550,0
SKG_MT_551,0
SKG_MT_552,0
SKG_MT_553,0
SKG_MT_554,0
SKG_MT_555,0
SKG_MT_556,0
SKG_MT_557,0
SKG_MT_558,0
SKG_MT_559,0
SKG_MT_560,0
SKG_MT_561,0
SKG_MT_562,0
SKG_MT_563,0
SKG_MT_565,0
SKG_MT_566,0
SKG_MT_567,0
SKG_MT_568,0
SKG_MT_569,0
SKG_MT_570,0
SKG_MT_571,0
SKG_MT_572,0
SKG_MT_573,0
SKG_MT_574,0
SKG_MT_575,0
SKG_MT_576,0
SKG_MT_577,0
SKG_MT_578,0
SKG_MT_579,0
SKG_MT_580,0
SKG_MT_581,0
SKG_MT_582,0
SKG_MT_583,0
SKG_MT_585,0
SKG_MT_586,0
SKG_MT_587,0
SKG_MT_588,0
SKG_MT_589,0
SKG_MT_590,0
SKG_MT_591,0
SKG_MT_592,0
SKG_MT_593,0
SKG_MT_594,0
SKG_MT_595,0
SKG_MT_596,0
SKG_MT_597,0
SKG_MT_598,0
SKG_MT_599,0
SKG_MT_601,0
SKG_MT_602,0
SKG_MT_603,0
SKG_MT_604,0
SKG_MT_605,0
SKG_MT_606,0
SKG_MT_607,0
SKG_MT_608,0
SKG_MT_609,0
SKG_MT_610,0
SKG_MT_611,0
SKG_MT_612,0
SKG_MT_613,0
SKG_MT_614,0
SKG_MT_615,0
SKG_MT_616,0
SKG_MT_617,0
SKG_MT_618,0
SKG_MT_619,0
SKG_MT_620,0
SKG_MT_621,0
SKG_MT_622,0
SKG_MT_623,0
SKG_MT_624,0
SKG_MT_625,0
SKG_MT_626,0
SKG_MT_628,0
SKG_MT_629,0
SKG_MT_630,0
SKG_MT_631,0
SKG_MT_632,0
SKG_MT_634,0
SKG_MT_635,0
SKG_MT_636,0
SKG_MT_638,0
SKG_MT_639,0
SKG_MT_640,0
SKG_MT_641,0
SKG_MT_642,0
SKG_MT_643,0
SKG_MT_644,0
SKG_MT_645,0
SKG_MT_646,0
SKG_MT_647,0
SKG_MT_648,0
SKG_MT_649,0
SKG_MT_650,0
SKG_MT_651,0
SKG_MT_652,0
SKG_MT_653,0
SKG_MT_654,0
SKG_MT_655,0
SKG_MT_656,0
SKG_MT_657,0
SKG_MT_658,0
SKG_MT_659,0
SKG_MT_660,0
SKG_MT_661,0
SKG_MT_662,0
SKG_MT_663,0
SKG_MT_664,0
SKG_MT_665,0
SKG_MT_666,0
SKG_MT_667,0
SKG_MT_668,0
SKG_MT_669,0
SKG_MT_670,0
SKG_MT_672,0
SKG_MT_673,0
SKG_MT_674,0
SKG_MT_675,0
SKG_MT_676,0
SKG_MT_677,0
SKG_MT_678,0
SKG_MT_679,0
SKG_MT_680,0
SKG_MT_681,0
SKG_MT_682,0
SKG_MT_683,0
SKG_MT_684,0
SKG_MT_685,0
SKG_MT_686,0
SKG_MT_687,0
SKG_MT_688,0
SKG_MT_689,0
SKG_MT_690,0
SKG_MT_691,0
SKG_MT_692,0
SKG_MT_693,0
SKG_MT_694,0
SKG_MT_695,0
SKG_MT_696,0
SKG_MT_697,0
SKG_MT_698,0
SKG_MT_699,0
SKG_MT_701,0
SKG_MT_702,0
SKG_MT_703,0
SKG_MT_704,0
SKG_MT_705,0
SKG_MT_706,0
SKG_MT_707,0
SKG_MT_708,0
SKG_MT_709,0
SKG_MT_710,0
SKG_MT_711,0
SKG_MT_712,0
SKG_MT_713,0
SKG_MT_714,0
SKG_MT_715,0
SKG_MT_716,0
SKG_MT_717,0
SKG_MT_718,0
SKG_MT_719,0
SKG_MT_720,0
SKG_MT_721,0
SKG_MT_723,0
SKG_MT_724,0
SKG_MT_725,0
SKG_MT_726,0
SKG_MT_727,0
SKG_MT_728,0
SKG_MT_729,0
SKG_MT_730,0
SKG_MT_731,0
SKG_MT_732,0
SKG_MT_733,0
SKG_MT_734,0
SKG_MT_735,0
SKG_MT_736,0
SKG_MT_737,0
SKG_MT_738,0
SKG_MT_739,0
SKG_MT_740,0
SKG_MT_741,0
SKG_MT_742,0
SKG_MT_743,0
SKG_MT_744,0
SKG_MT_745,0
SKG_MT_746,0
SKG_MT_747,0
SKG_MT_748,0
SKG_MT_749,0
SKG_MT_750,0
SKG_MT_751,0
SKG_MT_752,0
SKG_MT_753,0
SKG_MT_754,0
SKG_MT_755,0
SKG_MT_756,0
SKG_MT_757,0
SKG_MT_758,0
SKG_MT_759,0
SKG_MT_760,0
SKG_MT_761,0
SKG_MT_762,0
SKG_MT_764,0
SKG_MT_765,0
SKG_MT_766,0
SKG_MT_767,0
SKG_MT_768,0
SKG_MT_769,0
SKG_MT_770,0
SKG_MT_771,0
SKG_MT_772,0
SKG_MT_773,0
SKG_MT_774,0
SKG_MT_775,0
SKG_MT_776,0
SKG_MT_777,0
SKG_MT_778,0
SKG_MT_779,0
SKG_MT_780,0
SKG_MT_781,0
SKG_MT_782,0
SKG_MT_783,0
SKG_MT_784,0
SKG_MT_785,0
SKG_MT_786,0
SKG_MT_787,0
SKG_MT_788,0
SKG_MT_789,0
SKG_MT_790,0
SKG_MT_791,0
SKG_MT_792,0
SKG_MT_793,0
SKG_MT_794,0
SKG_MT_795,0
SKG_MT_796,0
SKG_MT_797,0
SKG_MT_798,0
SKG_MT_799,0
SKG_MT_800,0
SKG_MT_801,0
SKG_MT_802,0
SKG_MT_803,0
SKG_MT_804,0
SKG_MT_805,0
SKG_MT_806,0
SKG_MT_807,0
SKG_MT_808,0
SKG_MT_809,0
SKG_MT_810,0
SKG_MT_811,0
SKG_MT_812,0
SKG_MT_813,0
SKG_MT_814,0
SKG_MT_815,0
SKG_MT_816,0
SKG_MT_817,0
SKG_MT_818,0
SKG_MT_819,0
SKG_MT_820,0
SKG_MT_821,0
SKG_MT_822,0
SKG_MT_823,0
SKG_MT_824,0
SKG_MT_825,0
SKG_MT_826,0
SKG_MT_827,0
SKG_MT_828,0
SKG_MT_829,0
SKG_MT_830,0
SKG_MT_831,0
SKG_MT_832,0
SKG_MT_833,0
SKG_MT_834,0
SKG_MT_835,0
SKG_MT_836,0
SKG_MT_837,0
SKG_MT_838,0
SKG_MT_839,0
SKG_MT_840,0
SKG_MT_841,0
SKG_MT_842,0
SKG_MT_843,0
SKG_MT_844,0
SKG_MT_845,0
SKG_MT_846,0
SKG_MT_847,0
SKG_MT_848,0
SKG_MT_849,0
SKG_MT_850,0
SKG_MT_852,0
SKG_MT_853,0
SKG_MT_854,0
SKG_MT_855,0
SKG_MT_856,0
SKG_MT_857,0
SKG_MT_858,0
SKG_MT_859,0
SKG_MT_860,0
SKG_MT_861,0
SKG_MT_862,0
SKG_MT_863,0
SKG_MT_864,0
SKG_MT_865,0
SKG_MT_866,0
SKG_MT_867,0
SKG_MT_868,0
SKG_MT_869,0
SKG_MT_870,0
SKG_MT_871,0
SKG_MT_872,0
SKG_MT_873,0
SKG_MT_874,0
SKG_MT_875,0
SKG_MT_876,0
SKG_MT_877,0
SKG_MT_878,0
SKG_MT_879,0
SKG_MT_880,0
SKG_MT_881,0
SKG_MT_882,0
SKG_MT_883,0
SKG_MT_884,0
SKG_MT_885,0
SKG_MT_887,0
SKG_MT_888,0
SKG_MT_889,0
SKG_MT_891,0
SKG_MT_893,0
SKG_MT_894,0
SKG_MT_895,0
SKG_MT_896,0
SKG_MT_897,0
SKG_MT_898,0
SKG_MT_899,0
SKG_MT_900,0
SKG_MT_901,0
SKG_MT_902,0
SKG_MT_903,0
SKG_MT_904,0
SKG_MT_905,0
SKG_MT_906,0
SKG_MT_907,0
SKG_MT_908,0
SKG_MT_909,0
SKG_MT_910,0
SKG_MT_911,0
SKG_MT_912,0
SKG_MT_913,0
SKG_MT_914,0
SKG_MT_915,0
SKG_MT_916,0
SKG_MT_917,0
SKG_MT_918,0
SKG_MT_919,0
SKG_MT_920,0
SKG_MT_921,0
SKG_MT_922,0
SKG_MT_923,0
SKG_MT_924,0
SKG_MT_925,0
SKG_MT_926,0
SKG_MT_927,0
SKG_MT_928,0
SKG_MT_929,0
SKG_MT_930,0
SKG_MT_931,0
SKG_MT_932,0
SKG_MT_933,0
SKG_MT_934,0
SKG_MT_935,0
SKG_MT_936,0
SKG_MT_937,0
SKG_MT_938,0
SKG_MT_939,0
SKG_MT_940,0
SKG_MT_941,0
SKG_MT_942,0
SKG_MT_943,0
SKG_MT_944,0
SKG_MT_945,0
SKG_MT_946,0
SKG_MT_947,0
SKG_MT_948,0
SKG_MT_949,0
SKG_MT_951,0
SKG_MT_952,0
SKG_MT_953,0
SKG_MT_954,0
SKG_MT_955,0
SKG_MT_958,0
SKG_MT_959,0
SKG_MT_960,0
SKG_MT_961,0
SKG_MT_962,0
SKG_MT_963,0
SKG_MT_964,0
SKG_MT_965,0
SKG_MT_966,0
SKG_MT_967,0
SKG_MT_968,0
SKG_MT_969,0
SKG_MT_970,0
SKG_MT_971,0
SKG_MT_972,0
SKG_MT_973,0
SKG_MT_974,0
SKG_MT_976,0
SKG_MT_977,0
SKG_MT_978,0
SKG_MT_979,0
SKG_MT_980,0
SKG_MT_981,0
SKG_MT_982,0
SKG_MT_983,0
SKG_MT_984,0
SKG_MT_985,0
SKG_MT_986,0
SKG_MT_987,0
SKG_MT_988,0
SKG_MT_989,0
SKG_MT_990,0
SKG_MT_991,0
SKG_MT_992,0
SKG_MT_993,0
SKG_MT_994,0
SKG_MT_995,0
SKG_MT_996,0
SKG_MT_997,0
SKG_MT_998,0
SKG_MT_999,0
SKG_MT_1000,0
SKG_MT_1001,0
SKG_MT_1002,0
SKG_MT_1003,0
SKG_MT_1004,0
SKG_MT_1005,0
SKG_MT_1006,0
SKG_MT_1007,0
SKG_MT_1008,0
SKG_MT_1009,0
SKG_MT_1010,0
SKG_MT_1011,0
SKG_MT_1012,0
SKG_MT_1013,0
SKG_MT_1014,0
SKG_MT_1015,0
SKG_MT_1016,0
SKG_MT_1017,0
SKG_MT_1018,0
SKG_MT_1019,0
SKG_MT_1020,0
SKG_MT_1021,0
SKG_MT_1022,0
SKG_MT_1023,0
SKG_MT_1024,0
SKG_MT_1025,0
SKG_MT_1026,0
SKG_MT_1027,0
SKG_MT_1028,0
SKG_MT_1029,0
SKG_MT_1030,0
SKG_MT_1031,0
SKG_MT_1032,0
SKG_MT_1033,0
SKG_MT_1034,0
SKG_MT_1035,0
SKG_MT_1036,0
SKG_MT_1037,0
SKG_MT_1038,0
SKG_MT_1039,0
SKG_MT_1040,0
SKG_MT_1041,0
SKG_MT_1042,0
SKG_MT_1043,0
SKG_MT_1044,0
SKG_MT_1045,0
SKG_MT_1046,0
SKG_MT_1048,0
SKG_MT_1049,0
SKG_MT_1050,0
SKG_MT_1051,0
SKG_MT_1052,0
SKG_MT_1053,0
SKG_MT_1054,0
SKG_MT_1055,0
SKG_MT_1056,0
SKG_MT_1057,0
SKG_MT_1058,0
SKG_MT_1059,0
SKG_MT_1060,0
SKG_MT_1061,0
SKG_MT_1062,0
SKG_MT_1063,0
SKG_MT_1064,0
SKG_MT_1065,0
SKG_MT_1066,0
SKG_MT_1067,0
SKG_MT_1068,0
SKG_MT_1069,0
SKG_MT_1070,0
SKG_MT_1071,0
SKG_MT_1072,0
SKG_MT_1073,0
SKG_MT_1074,0
SKG_MT_1075,0
SKG_MT_1076,0
SKG_MT_1077,0
SKG_MT_1078,0
SKG_MT_1079,0
SKG_MT_1080,0
SKG_MT_1081,0
SKG_MT_1082,0
SKG_MT_1083,0
SKG_MT_1084,0
SKG_MT_1085,0
SKG_MT_1086,0
SKG_MT_1087,0
SKG_MT_1088,0
SKG_MT_1089,0
SKG_MT_1090,0
SKG_MT_1091,0
SKG_MT_1092,0
SKG_MT_1093,0
SKG_MT_1094,0
SKG_MT_1095,0
SKG_MT_1096,0
SKG_MT_1097,0
SKG_MT_1098,0
SKG_MT_1099,0
SKG_MT_1100,0
SKG_MT_1101,0
SKG_MT_1102,0
SKG_MT_1103,0
SKG_MT_1104,0
SKG_MT_1105,0
SKG_MT_1106,0
SKG_MT_1107,0
SKG_MT_1108,0
SKG_MT_1109,0
SKG_MT_1110,0
SKG_MT_1111,0
SKG_MT_1112,0
SKG_MT_1113,0
SKG_MT_1114,0
SKG_MT_1115,0
SKG_MT_1116,0
SKG_MT_1117,0
SKG_MT_1118,0
SKG_MT_1119,0
SKG_MT_1120,0
SKG_MT_1121,0
SKG_MT_1122,0
SKG_MT_1123,0
SKG_MT_1124,0
SKG_MT_1125,0
SKG_MT_1126,0
SKG_MT_1127,0
SKG_MT_1128,0
SKG_MT_1129,0
SKG_MT_1130,0
SKG_MT_1131,0
SKG_MT_1132,0
SKG_MT_1133,0
SKG_MT_1134,0
SKG_MT_1135,0
SKG_MT_1136,0
SKG_MT_1137,0
SKG_MT_1138,0
SKG_MT_1139,0
SKG_MT_1140,0
SKG_MT_1141,0
SKG_MT_1142,0
SKG_MT_1143,0
SKG_MT_1144,0
SKG_MT_1145,0
SKG_MT_1146,0
SKG_MT_1147,0
SKG_MT_1148,0
SKG_MT_1149,0
SKG_MT_1150,0
SKG_MT_1151,0
SKG_MT_1152,0
SKG_MT_1153,0
SKG_MT_1154,0
SKG_MT_1156,0
SKG_MT_1157,0
SKG_MT_1158,0
SKG_MT_1159,0
SKG_MT_1160,0
SKG_MT_1161,0
SKG_MT_1162,0
SKG_MT_1163,0
SKG_MT_1164,0
SKG_MT_1165,0
SKG_MT_1166,0
SKG_MT_1167,0
SKG_MT_1168,0
SKG_MT_1169,0
SKG_MT_1170,0
SKG_MT_1172,0
SKG_MT_1173,0
SKG_MT_1174,0
SKG_MT_1175,0
SKG_MT_1176,0
SKG_MT_1177,0
SKG_MT_1178,0
SKG_MT_1179,0
SKG_MT_1180,0
SKG_MT_1181,0
SKG_MT_1182,0
SKG_MT_1183,0
SKG_MT_1184,0
SKG_MT_1185,0
SKG_MT_1186,0
SKG_MT_1187,0
SKG_MT_1188,0
SKG_MT_1189,0
SKG_MT_1190,0
SKG_MT_1191,0
SKG_MT_1192,0
SKG_MT_1193,0
SKG_MT_1194,0
SKG_MT_1195,0
SKG_MT_1196,0
SKG_MT_1197,0
SKG_MT_1198,0
SKG_MT_1199,0
SKG_MT_1200,0
SKG_MT_1202,0
SKG_MT_1203,0
SKG_MT_1204,0
SKG_MT_1205,0
SKG_MT_1206,0
SKG_MT_1207,0
SKG_MT_1208,0
SKG_MT_1209,0
SKG_MT_1210,0
SKG_MT_1211,0
SKG_MT_1212,0
SKG_MT_1213,0
SKG_MT_1214,0
SKG_MT_1215,0
SKG_MT_1216,0
SKG_MT_1217,0
SKG_MT_1219,0
SKG_MT_1220,0
SKG_MT_1221,0
SKG_MT_1222,0
SKG_MT_1223,0
SKG_MT_1224,0
SKG_MT_1225,0
SKG_MT_1226,0
SKG_MT_1227,0
SKG_MT_1228,0
SKG_MT_1229,0
SKG_MT_1230,0
SKG_MT_1231,0
SKG_MT_1232,0
SKG_MT_1233,0
SKG_MT_1234,0
SKG_MT_1235,0
SKG_MT_1236,0
SKG_MT_1237,0
SKG_MT_1238,0
SKG_MT_1239,0
SKG_MT_1240,0
SKG_MT_1241,0
SKG_MT_1242,0
SKG_MT_1243,0
SKG_MT_1244,0
SKG_MT_1245,0
SKG_MT_1246,0
SKG_MT_1247,0
SKG_MT_1248,0
SKG_MT_1249,0
SKG_MT_1250,0
SKG_MT_1251,0
SKG_MT_1252,0
SKG_MT_1253,0
SKG_MT_1254,0
SKG_MT_1256,0
SKG_MT_1257,0
SKG_MT_1258,0
SKG_MT_1259,0
SKG_MT_1260,0
SKG_MT_1261,0
SKG_MT_1262,0
SKG_MT_1263,0
SKG_MT_1264,0
SKG_MT_1265,0
SKG_MT_1266,0
SKG_MT_1267,0
SKG_MT_1268,0
SKG_MT_1269,0
SKG_MT_1270,0
SKG_MT_1271,0
SKG_MT_1272,0
SKG_MT_1273,0
SKG_MT_1274,0
SKG_MT_1275,0
SKG_MT_1276,0
SKG_MT_1277,0
SKG_MT_1278,0
SKG_MT_1279,0
SKG_MT_1280,0
SKG_MT_1281,0
SKG_MT_1282,0
SKG_MT_1284,0
SKG_MT_1285,0
SKG_MT_1286,0
SKG_MT_1287,0
SKG_MT_1288,0
SKG_MT_1289,0
SKG_MT_1290,0
SKG_MT_1291,0
SKG_MT_1292,0
SKG_MT_1293,0
SKG_MT_1294,0
SKG_MT_1295,0
SKG_MT_1296,0
SKG_MT_1298,0
SKG_MT_1299,0
SKG_MT_1300,0
SKG_MT_1301,0
SKG_MT_1302,0
SKG_MT_1303,0
SKG_MT_1304,0
SKG_MT_1305,0
SKG_MT_1306,0
SKG_MT_1307,0
SKG_MT_1308,0
SKG_MT_1309,0
SKG_MT_1310,0
SKG_MT_1311,0
SKG_MT_1312,0
SKG_MT_1313,0
SKG_MT_1314,0
SKG_MT_1315,0
SKG_MT_1316,0
SKG_MT_1317,0
SKG_MT_1318,0
SKG_MT_1319,0
SKG_MT_1320,0
SKG_MT_1321,0
SKG_MT_1322,0
SKG_MT_1323,0
SKG_MT_1324,0
SKG_MT_1325,0
SKG_MT_1326,0
SKG_MT_1327,0
SKG_MT_1328,0
SKG_MT_1329,0
SKG_MT_1330,0
SKG_MT_1331,0
SKG_MT_1332,0
SKG_MT_1333,0
SKG_MT_1334,0
SKG_MT_1336,0
SKG_MT_1337,0
SKG_MT_1339,0
SKG_MT_1340,0
SKG_MT_1341,0
SKG_MT_1342,0
SKG_MT_1343,0
SKG_MT_1344,0
SKG_MT_1345,0
SKG_MT_1346,0
SKG_MT_1347,0
SKG_MT_1348,0
SKG_MT_1349,0
SKG_MT_1350,0
SKG_MT_1351,0
SKG_MT_1352,0
SKG_MT_1353,0
SKG_MT_1354,0
SKG_MT_1355,0
SKG_MT_1356,0
SKG_MT_1357,0
SKG_MT_1358,0
SKG_MT_1359,0
SKG_MT_1360,0
SKG_MT_1361,0
SKG_MT_1362,0
SKG_MT_1363,0
SKG_MT_1364,0
SKG_MT_1365,0
SKG_MT_1366,0
SKG_MT_1367,0
SKG_MT_1368,0
SKG_MT_1369,0
SKG_MT_1370,0
SKG_MT_1371,0
SKG_MT_1372,0
SKG_MT_1374,0
SKG_MT_1375,0
SKG_MT_1376,0
SKG_MT_1377,0
SKG_MT_1378,0
SKG_MT_1379,0
SKG_MT_1380,0
SKG_MT_1381,0
SKG_MT_1382,0
SKG_MT_1383,0
SKG_MT_1384,0
SKG_MT_1385,0
SKG_MT_1386,0
SKG_MT_1387,0
SKG_MT_1388,0
SKG_MT_1389,0
SKG_MT_1390,0
SKG_MT_1391,0
SKG_MT_1392,0
SKG_MT_1393,0
SKG_MT_1394,0
SKG_MT_1395,0
SKG_MT_1396,0
SKG_MT_1397,0
SKG_MT_1398,0
SKG_MT_1399,0
SKG_MT_1400,0
SKG_MT_1401,0
SKG_MT_1402,0
SKG_MT_1403,0
SKG_MT_1404,0
SKG_MT_1405,0
SKG_MT_1406,0
SKG_MT_1407,0
SKG_MT_1408,0
SKG_MT_1409,0
SKG_MT_1410,0
SKG_MT_1411,0
SKG_MT_1412,0
SKG_MT_1413,0
SKG_MT_1414,0
SKG_MT_1415,0
SKG_MT_1416,0
SKG_MT_1417,0
SKG_MT_1418,0
SKG_MT_1419,0
SKG_MT_1420,0
SKG_MT_1421,0
SKG_MT_1422,0
SKG_MT_1424,0
SKG_MT_1425,0
SKG_MT_1426,0
SKG_MT_1427,0
SKG_MT_1428,0
SKG_MT_1429,0
SKG_MT_1430,0
SKG_MT_1431,0
SKG_MT_1432,0
SKG_MT_1433,0
SKG_MT_1434,0
SKG_MT_1435,0
SKG_MT_1436,0
SKG_MT_1437,0
SKG_MT_1438,0
SKG_MT_1439,0
SKG_MT_1440,0
SKG_MT_1441,0
SKG_MT_1442,0
SKG_MT_1443,0
SKG_MT_1444,0
SKG_MT_1445,0
SKG_MT_1446,0
SKG_MT_1447,0
SKG_MT_1448,0
SKG_MT_1449,0
SKG_MT_1450,0
SKG_MT_1451,0
SKG_MT_1452,0
SKG_MT_1453,0
SKG_MT_1454,0
SKG_MT_1455,0
SKG_MT_1456,0
SKG_MT_1457,0
SKG_MT_1458,0
SKG_MT_1459,0
SKG_MT_1460,0
SKG_MT_1461,0
SKG_MT_1463,0
SKG_MT_1464,0
SKG_MT_1465,0
SKG_MT_1466,0
SKG_MT_1467,0
SKG_MT_1468,0
SKG_MT_1469,0
SKG_MT_1470,0
SKG_MT_1471,0
SKG_MT_1472,0
SKG_MT_1473,0
SKG_MT_1474,0
SKG_MT_1475,0
SKG_MT_9,0
SKG_NLI_0,0
SKG_NLI_1,0
SKG_NLI_2,0
SKG_NLI_3,0
SKG_NLI_4,0
SKG_NLI_5,0
SKG_NLI_7,0
SKG_NLI_8,0
SKG_NLI_9,0
SKG_NLI_10,0
SKG_NLI_11,0
SKG_NLI_12,0
SKG_NLI_13,0
SKG_NLI_14,0
SKG_NLI_15,0
SKG_NLI_16,0
SKG_NLI_17,0
SKG_NLI_18,0
SKG_NLI_19,0
SKG_NLI_20,0
SKG_PAR_0,0
SKG_PAR_1,0
SKG_PAR_2,0
SKG_PAR_3,0
SKG_PAR_4,0
SKG_PAR_5,0
SKG_PAR_6,0
SKG_PAR_7,0
SKG_PAR_8,0
SKG_PAR_9,0
SKG_PAR_10,0
SKG_PAR_11,0
SKG_PAR_12,0
SKG_PAR_13,0
SKG_PAR_14,0
SKG_PAR_15,0
SKG_PAR_16,0
SKG_PAR_17,0
SKG_PAR_18,0
SKG_PAR_19,0
SKG_PAR_20,0
SKG_PAR_21,0
SKG_PAR_22,0
SKG_PAR_23,0
SKG_PAR_24,0
SKG_PAR_25,0
SKG_PAR_26,0
SKG_PAR_27,0
SKG_PAR_28,0
SKG_PAR_29,0
SKG_PAR_30,0
SKG_PAR_31,0
SKG_PAR_32,0
SKG_PAR_33,0
SKG_PAR_34,0
SKG_PAR_35,0
SKG_PAR_36,0
SKG_PAR_37,0
SKG_PAR_38,0
SKG_PAR_39,0
SKG_PAR_40,0
SKG_PAR_41,0
SKG_PAR_42,0
SKG_PAR_43,0
SKG_PAR_44,0
SKG_PAR_45,0
SKG_PAR_46,0
SKG_PAR_47,0
SKG_PAR_48,0
SKG_PAR_49,0
SKG_PAR_50,0
SKG_PAR_51,0
SKG_PAR_52,0
SKG_PAR_53,0
SKG_PAR_54,0
SKG_PAR_55,0
SKG_PAR_56,0
SKG_PAR_57,0
SKG_PAR_59,0
SKG_PAR_60,0
SKG_PAR_61,0
SKG_PAR_62,0
SKG_PAR_63,0
SKG_PAR_64,0
SKG_PAR_65,0
SKG_PAR_66,0
SKG_PAR_67,0
SKG_PAR_68,0
SKG_PAR_69,0
SKG_PAR_70,0
SKG_PAR_71,0
SKG_PAR_72,0
SKG_PAR_73,0
SKG_PAR_74,0
SKG_PAR_75,0
SKG_PAR_76,0
SKG_PAR_77,0
SKG_PAR_78,0
SKG_PAR_79,0
SKG_PAR_80,0
SKG_PAR_81,0
SKG_PAR_82,0
SKG_PAR_83,0
SKG_PAR_84,0
SKG_PAR_85,0
SKG_PAR_86,0
SKG_PAR_87,0
SKG_PAR_88,0
SKG_PAR_89,0
SKG_PAR_90,0
SKG_PAR_91,0
SKG_PAR_92,0
SKG_PAR_93,0
SKG_PAR_94,0
SKG_PAR_95,0
SKG_PAR_96,0
SKG_PAR_97,0
SKG_PAR_98,0
SKG_PAR_99,0
SKG_PAR_100,0
SKG_PAR_101,0
SKG_PAR_102,0
SKG_PAR_103,0
SKG_PAR_104,0
SKG_PAR_105,0
SKG_PAR_106,0
SKG_PAR_107,0
SKG_PAR_108,0
SKG_PAR_110,0
SKG_PAR_111,0
SKG_PAR_112,0
SKG_PAR_113,0
SKG_PAR_114,0
SKG_PAR_115,0
SKG_PAR_116,0
SKG_PAR_117,0
SKG_PAR_118,0
SKG_PAR_119,0
SKG_PAR_120,0
SKG_PAR_121,0
SKG_PAR_122,0
SKG_PAR_123,0
SKG_PAR_124,0
SKG_PAR_125,0
SKG_PAR_126,0
SKG_PAR_127,0
SKG_PAR_128,0
SKG_PAR_129,0
SKG_PAR_130,0
SKG_PAR_131,0
SKG_PAR_132,0
SKG_PAR_133,0
SKG_PAR_134,0
SKG_PAR_135,0
SKG_PAR_136,0
SKG_PAR_137,0
SKG_PAR_138,0
SKG_PAR_139,0
SKG_PAR_141,0
SKG_PAR_142,0
SKG_PAR_143,0
SKG_PAR_144,0
SKG_PAR_145,0
SKG_PAR_146,0
SKG_PAR_147,0
SKG_PAR_148,0
SKG_PAR_149,0
SKG_PAR_150,0
SKG_PAR_151,0
SKG_PAR_152,0
SKG_PAR_153,0
SKG_PAR_154,0
SKG_PAR_155,0
SKG_PAR_156,0
SKG_PAR_157,0
SKG_PAR_158,0
SKG_PAR_159,0
SKG_PAR_160,0
SKG_PAR_161,0
SKG_PAR_162,0
SKG_PAR_163,0
SKG_PAR_165,0
SKG_PAR_166,0
SKG_PAR_167,0
SKG_PAR_168,0
SKG_PAR_169,0
SKG_PAR_170,0
SKG_PAR_171,0
SKG_PAR_172,0
SKG_PAR_173,0
SKG_PAR_174,0
SKG_PAR_175,0
SKG_PAR_176,0
SKG_PAR_177,0
SKG_PAR_178,0
SKG_PAR_179,0
SKG_PAR_180,0
SKG_PAR_181,0
SKG_PAR_182,0
SKG_PAR_183,0
SKG_PAR_184,0
SKG_PAR_185,0
SKG_PAR_186,0
SKG_PAR_187,0
SKG_PAR_188,0
SKG_PAR_189,0
SKG_PAR_190,0
SKG_PAR_191,0
SKG_PAR_192,0
SKG_PAR_193,0
SKG_PAR_194,0
SKG_PAR_195,0
SKG_PAR_196,0
SKG_PAR_197,0
SKG_PAR_198,0
SKG_PAR_199,0
SKG_PAR_200,0
SKG_PAR_201,0
SKG_PAR_202,0
SKG_PAR_203,0
SKG_PAR_204,0
SKG_PAR_205,0
SKG_PAR_206,0
SKG_PAR_207,0
SKG_PAR_208,0
SKG_PAR_209,0
SKG_PAR_210,0
SKG_PAR_211,0
SKG_PAR_212,0
SKG_PAR_213,0
SKG_PAR_214,0
SKG_PAR_215,0
SKG_PAR_216,0
SKG_PAR_217,0
SKG_PAR_218,0
SKG_PAR_219,0
SKG_PAR_220,0
SKG_PAR_221,0
SKG_PAR_222,0
SKG_PAR_223,0
SKG_PAR_224,0
SKG_PAR_225,0
BLOG_QA_0,0
BLOG_QA_1,0
BLOG_QA_2,0
BLOG_QA_3,0
BLOG_QA_4,0
BLOG_QA_5,0
BLOG_QA_6,0
BLOG_QA_7,0
BLOG_QA_8,0
BLOG_QA_9,0
BLOG_QA_10,0
