node_id,node_type,title,year,domain,split,openalex_id
NOVEL_MT_92,Paper,Analyzing the Source and Target Contributions to Predictions in Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_93,Paper,Zero-Shot Cross-Lingual Transfer of Neural Machine Translation with Multilingual Pretrained Encoders,,MT,NOVEL,
NOVEL_MT_94,Paper,Assessing Reference-Free Peer Evaluation for Machine Translation,,MT,NOVEL,
NOVEL_MT_95,Paper,Document Graph for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_96,Paper,Probing Word Translations in the Transformer and Trading Decoder for Encoder Layers,,MT,NOVEL,
NOVEL_MT_97,Paper,Adam Mickiewicz University’s English-Hausa Submissions to the WMT 2021 News Translation Task,,MT,NOVEL,
NOVEL_MT_98,Paper,T4T Solution WMT21 Similar Language Task for the Spanish-Catalan and Spanish-Portuguese Language Pair,,MT,NOVEL,
NOVEL_MT_99,Paper,Improving Simultaneous Translation by Incorporating Pseudo-References with Fewer Reorderings,,MT,NOVEL,
NOVEL_MT_101,Paper,Investigating the Helpfulness of Word-Level Quality Estimation for Post-Editing Machine Translation Output,,MT,NOVEL,
NOVEL_MT_102,Paper,Pruning Neural Machine Translation for Speed Using Group Lasso,,MT,NOVEL,
NOVEL_MT_103,Paper,Recurrent Attention for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_104,Paper,Chinese Opinion Role Labeling with Corpus Translation A Pivot Study,,MT,NOVEL,
NOVEL_MT_105,Paper,Neural Machine Translation with Inflected Lexicon,,MT,NOVEL,
NOVEL_MT_107,Paper,Diverse Pretrained Context Encodings Improve Document Translation,,MT,NOVEL,
NOVEL_MT_108,Paper,Lightweight Adapter Tuning for Multilingual Speech Translation,,MT,NOVEL,
NOVEL_MT_109,Paper,The Case for Translation-Invariant Self-Attention in Transformer-Based Language Models,,MT,NOVEL,
NOVEL_MT_110,Paper,Learning Feature Weights using Reward Modeling for Denoising Parallel Corpora,,MT,NOVEL,
NOVEL_MT_112,Paper,Enlivening Redundant Heads in Multi-head Self-attention for Machine Translation,,MT,NOVEL,
NOVEL_MT_113,Paper,Multilingual Unsupervised Neural Machine Translation with Denoising Adapters,,MT,NOVEL,
NOVEL_MT_115,Paper,A Generative Framework for Simultaneous Machine Translation,,MT,NOVEL,
NOVEL_MT_116,Paper,Harnessing Multilinguality in Unsupervised Machine Translation for Rare Languages,,MT,NOVEL,
NOVEL_MT_117,Paper,AligNART Non-autoregressive Neural Machine Translation by Jointly Learning to Estimate Alignment and Translate,,MT,NOVEL,
NOVEL_MT_118,Paper,Cross Attention Augmented Transducer Networks for Simultaneous Translation,,MT,NOVEL,
NOVEL_MT_119,Paper,Tencent Translation System for the WMT21 News Translation Task,,MT,NOVEL,
NOVEL_MT_120,Paper,"BERT, mBERT, or BiBERT A Study on Contextualized Embeddings for Neural Machine Translation",,MT,NOVEL,
NOVEL_MT_121,Paper,Multi-Task Learning with Shared Encoder for Non-Autoregressive Machine Translation,,MT,NOVEL,
NOVEL_MT_122,Paper,HintedBT Augmenting Back-Translation with Quality and Transliteration Hints,,MT,NOVEL,
NOVEL_MT_123,Paper,On the Stability of System Rankings at WMT,,MT,NOVEL,
NOVEL_MT_124,Paper,ChrEnTranslate Cherokee-English Machine Translation Demo with Quality Estimation and Corrective Feedback,,MT,NOVEL,
NOVEL_MT_125,Paper,Rethinking Data Augmentation for Low-Resource Neural Machine Translation A Multi-Task Learning Approach,,MT,NOVEL,
NOVEL_MT_126,Paper,NITK-UoH Tamil-Telugu Machine Translation Systems for the WMT21 Similar Language Translation Task,,MT,NOVEL,
NOVEL_MT_127,Paper,The JHU-Microsoft Submission for WMT21 Quality Estimation Shared Task,,MT,NOVEL,
NOVEL_MT_128,Paper,IntelliCAT Intelligent Machine Translation Post-Editing with Quality Estimation and Translation Suggestion,,MT,NOVEL,
NOVEL_MT_130,Paper,Mutual-Learning Improves End-to-End Speech Translation,,MT,NOVEL,
NOVEL_MT_132,Paper,Integrating Unsupervised Data Generation into Self-Supervised Neural Machine Translation for Low-Resource Languages,,MT,NOVEL,
NOVEL_MT_133,Paper,Sentiment-based Candidate Selection for NMT,,MT,NOVEL,
NOVEL_MT_136,Paper,ICL’s Submission to the WMT21 Critical Error Detection Shared Task,,MT,NOVEL,
NOVEL_MT_137,Paper,Translation-based Supervision for Policy Generation in Simultaneous Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_138,Paper,Efficient Machine Translation with Model Pruning and Quantization,,MT,NOVEL,
NOVEL_MT_139,Paper,Neural Machine Translation with Monolingual Translation Memory,,MT,NOVEL,
NOVEL_MT_140,Paper,From Masked Language Modeling to Translation Non-English Auxiliary Tasks Improve Zero-shot Spoken Language Understanding,,MT,NOVEL,
NOVEL_MT_141,Paper,Improving the Lexical Ability of Pretrained Language Models for Unsupervised Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_143,Paper,The LMU Munich Systems for the WMT21 Unsupervised and Very Low-Resource Translation Task,,MT,NOVEL,
NOVEL_MT_144,Paper,Glancing Transformer for Non-Autoregressive Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_148,Paper,Phrase-level Active Learning for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_150,Paper,Selective Knowledge Distillation for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_153,Paper,“Wikily” Supervised Neural Translation Tailored to Cross-Lingual Tasks,,MT,NOVEL,
NOVEL_MT_154,Paper,Source and Target Bidirectional Knowledge Distillation for End-to-end Speech Translation,,MT,NOVEL,
NOVEL_MT_155,Paper,Understanding the Properties of Minimum Bayes Risk Decoding in Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_156,Paper,Is “moby dick” a Whale or a Bird Named Entities and Terminology in Speech Translation,,MT,NOVEL,
NOVEL_MT_157,Paper,Neural Machine Translation without Embeddings,,MT,NOVEL,
NOVEL_MT_158,Paper,The NiuTrans System for the WMT 2021 Efficiency Task,,MT,NOVEL,
NOVEL_MT_159,Paper,Facebook AI’s WMT21 News Translation Task Submission,,MT,NOVEL,
NOVEL_MT_161,Paper,Difficulty-Aware Machine Translation Evaluation,,MT,NOVEL,
NOVEL_MT_162,Paper,"The University of Maryland, College Park Submission to Large-Scale Multilingual Shared Task at WMT 2021",,MT,NOVEL,
NOVEL_MT_163,Paper,Rewriter-Evaluator Architecture for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_164,Paper,Papago’s Submission for the WMT21 Quality Estimation Shared Task,,MT,NOVEL,
NOVEL_MT_165,Paper,Studying The Impact Of Document-level Context On Simultaneous Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_167,Paper,Non-Autoregressive Translation by Learning Target Categorical Codes,,MT,NOVEL,
NOVEL_MT_168,Paper,Don’t Go Far Off An Empirical Study on Neural Poetry Translation,,MT,NOVEL,
NOVEL_MT_169,Paper,NICT Kyoto Submission for the WMT’21 Quality Estimation Task Multimetric Multilingual Pretraining for Critical Error Detection,,MT,NOVEL,
NOVEL_MT_172,Paper,SemFace Pre-training Encoder and Decoder with a Semantic Interface for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_173,Paper,Are References Really Needed Unbabel-IST 2021 Submission for the Metrics Shared Task,,MT,NOVEL,
NOVEL_MT_174,Paper,Speechformer Reducing Information Loss in Direct Speech Translation,,MT,NOVEL,
NOVEL_MT_177,Paper,SGL Speaking the Graph Languages of Semantic Parsing via Multilingual Translation,,MT,NOVEL,
NOVEL_MT_179,Paper,Fast and Accurate Neural Machine Translation with Translation Memory,,MT,NOVEL,
NOVEL_MT_180,Paper,Context-Interactive Pre-Training for Document Machine Translation,,MT,NOVEL,
NOVEL_MT_181,Paper,Monotonic Simultaneous Translation with Chunk-wise Reordering and Refinement,,MT,NOVEL,
NOVEL_MT_182,Paper,Universal Simultaneous Machine Translation with Mixture-of-Experts Wait-k Policy,,MT,NOVEL,
NOVEL_MT_183,Paper,Unsupervised Neural Machine Translation with Universal Grammar,,MT,NOVEL,
NOVEL_MT_185,Paper,Discriminative Reranking for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_186,Paper,Attention Calibration for Transformer in Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_187,Paper,Crafting Adversarial Examples for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_188,Paper,Findings of the WMT 2021 Biomedical Translation Shared Task Summaries of Animal Experiments as New Test Set,,MT,NOVEL,
NOVEL_MT_189,Paper,Machine Translated Text Detection Through Text Similarity with Round-Trip Translation,,MT,NOVEL,
NOVEL_MT_190,Paper,The Effect of Round-Trip Translation on Fairness in Sentiment Analysis,,MT,NOVEL,
NOVEL_MT_192,Paper,PhoMT A High-Quality and Large-Scale Benchmark Dataset for Vietnamese-English Machine Translation,,MT,NOVEL,
NOVEL_MT_193,Paper,It Is Not As Good As You Think! Evaluating Simultaneous Machine Translation on Interpretation Data,,MT,NOVEL,
NOVEL_MT_194,Paper,HW-TSC’s Participation in the WMT 2021 Efficiency Shared Task,,MT,NOVEL,
NOVEL_MT_195,Paper,Findings of the WMT 2021 Shared Tasks in Unsupervised MT and Very Low Resource Supervised MT,,MT,NOVEL,
NOVEL_MT_196,Paper,QEMind Alibaba’s Submission to the WMT21 Quality Estimation Shared Task,,MT,NOVEL,
NOVEL_MT_198,Paper,Multi-Head Highly Parallelized LSTM Decoder for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_202,Paper,Guiding Teacher Forcing with Seer Forcing for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_205,Paper,An Empirical Investigation of Word Alignment Supervision for Zero-Shot Multilingual Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_206,Paper,Neural Machine Translation for Tamil–Telugu Pair,,MT,NOVEL,
NOVEL_MT_207,Paper,Video-guided Machine Translation with Spatial Hierarchical Attention Network,,MT,NOVEL,
NOVEL_MT_208,Paper,Stacked Acoustic-and-Textual Encoding Integrating the Pre-trained Models into Speech Translation Encoders,,MT,NOVEL,
NOVEL_MT_209,Paper,Like Chalk and Cheese On the Effects of Translationese in MT Training,,MT,NOVEL,
NOVEL_MT_210,Paper,Continual Learning for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_213,Paper,"Point, Disambiguate and Copy Incorporating Bilingual Dictionaries for Neural Machine Translation",,MT,NOVEL,
NOVEL_MT_214,Paper,Scheduled Sampling Based on Decoding Steps for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_215,Paper,From Machine Translation to Code-Switching Generating High-Quality Code-Switched Text,,MT,NOVEL,
NOVEL_MT_217,Paper,TenTrans Multilingual Low-Resource Translation System for WMT21 Indo-European Languages Task,,MT,NOVEL,
NOVEL_MT_218,Paper,Improving the Quality Trade-Off for Neural Machine Translation Multi-Domain Adaptation,,MT,NOVEL,
NOVEL_MT_219,Paper,Beyond Noise Mitigating the Impact of Fine-grained Semantic Divergences on Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_221,Paper,AfroMT Pretraining Strategies and Reproducible Benchmarks for Translation of 8 African Languages,,MT,NOVEL,
NOVEL_MT_222,Paper,Improving Machine Translation of Rare and Unseen Word Senses,,MT,NOVEL,
NOVEL_MT_224,Paper,Self-Training Sampling with Monolingual Data Uncertainty for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_225,Paper,TenTrans High-Performance Inference Toolkit for WMT2021 Efficiency Task,,MT,NOVEL,
NOVEL_MT_227,Paper,Generative Imagination Elevates Machine Translation,,MT,NOVEL,
NOVEL_MT_228,Paper,Learning Curricula for Multilingual Neural Machine Translation Training,,MT,NOVEL,
NOVEL_MT_229,Paper,Data Processing Matters SRPH-Konvergen AI’s Machine Translation System for WMT’21,,MT,NOVEL,
NOVEL_MT_230,Paper,Energy-Based Reranking Improving Neural Machine Translation Using Energy-Based Models,,MT,NOVEL,
NOVEL_MT_234,Paper,cushLEPOR customising hLEPOR metric using Optuna for higher agreement with human judgments or pre-trained language model LaBSE,,MT,NOVEL,
NOVEL_MT_235,Paper,Improving Lexically Constrained Neural Machine Translation with Source-Conditioned Masked Span Prediction,,MT,NOVEL,
NOVEL_MT_236,Paper,Multilingual Domain Adaptation for NMT Decoupling Language and Domain Information with Adapters,,MT,NOVEL,
NOVEL_MT_238,Paper,Encouraging Lexical Translation Consistency for Document-Level Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_239,Paper,The Effect of Domain and Diacritics in Yoruba–English Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_241,Paper,Improving Similar Language Translation With Transfer Learning,,MT,NOVEL,
NOVEL_MT_243,Paper,Towards User-Driven Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_244,Paper,Neural Machine Translation with Synchronous Latent Phrase Structure,,MT,NOVEL,
NOVEL_MT_245,Paper,On Compositional Generalization of Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_246,Paper,Ensembling of Distilled Models from Multi-task Teachers for Constrained Resource Language Pairs,,MT,NOVEL,
NOVEL_MT_247,Paper,Crosslingual Embeddings are Essential in UNMT for distant languages An English to IndoAryan Case Study,,MT,NOVEL,
NOVEL_MT_248,Paper,NVIDIA NeMo’s Neural Machine Translation Systems for English-German and English-Russian News and Biomedical Tasks at WMT21,,MT,NOVEL,
NOVEL_MT_250,Paper,Good for Misconceived Reasons An Empirical Revisiting on the Need for Visual Context in Multimodal Machine Translation,,MT,NOVEL,
NOVEL_MT_252,Paper,Multi-Hop Transformer for Document-Level Machine Translation,,MT,NOVEL,
NOVEL_MT_253,Paper,Revisiting the Weaknesses of Reinforcement Learning for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_254,Paper,Multilingual Speech Translation from Efficient Finetuning of Pretrained Models,,MT,NOVEL,
NOVEL_MT_255,Paper,Towards Generative Aspect-Based Sentiment Analysis,,MT,NOVEL,
NOVEL_MT_256,Paper,The Volctrans GLAT System Non-autoregressive Translation Meets WMT21,,MT,NOVEL,
NOVEL_MT_257,Paper,Deep Context- and Relation-Aware Learning for Aspect-based Sentiment Analysis,,MT,NOVEL,
NOVEL_MT_258,Paper,Multi-Task Learning with Shared Encoder for Non-Autoregressive Machine Translation,,MT,NOVEL,
NOVEL_MT_259,Paper,Generalised Unsupervised Domain Adaptation of Neural Machine Translation with Cross-Lingual Data Selection,,MT,NOVEL,
NOVEL_MT_261,Paper,Self-Supervised Quality Estimation for Machine Translation,,MT,NOVEL,
NOVEL_MT_262,Paper,Neural Machine Translation with Heterogeneous Topic Knowledge Embeddings,,MT,NOVEL,
NOVEL_MT_264,Paper,Learning Kernel-Smoothed Machine Translation with Retrieved Examples,,MT,NOVEL,
NOVEL_MT_265,Paper,Extending Challenge Sets to Uncover Gender Bias in Machine Translation Impact of Stereotypical Verbs and Adjectives,,MT,NOVEL,
NOVEL_MT_266,Paper,BERTTune Fine-Tuning Neural Machine Translation with BERTScore,,MT,NOVEL,
NOVEL_MT_267,Paper,Modeling Task-Aware MIMO Cardinality for Efficient Multilingual Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_268,Paper,Sentiment Preservation in Review Translation using Curriculum-based Re-inforcement Framework,,MT,NOVEL,
NOVEL_MT_269,Paper,Machine Translation Decoding beyond Beam Search,,MT,NOVEL,
NOVEL_MT_270,Paper,Don’t Rule Out Monolingual Speakers A Method For Crowdsourcing Machine Translation Data,,MT,NOVEL,
NOVEL_MT_271,Paper,Beyond Sentence-Level End-to-End Speech Translation Context Helps,,MT,NOVEL,
NOVEL_MT_272,Paper,Contrastive Learning for Context-aware Neural Machine Translation Using Coreference Information,,MT,NOVEL,
NOVEL_MT_273,Paper,Maastricht University’s Large-Scale Multilingual Machine Translation System for WMT 2021,,MT,NOVEL,
NOVEL_MT_274,Paper,Comparing Feature-Engineering and Feature-Learning Approaches for Multilingual Translationese Classification,,MT,NOVEL,
NOVEL_MT_275,Paper,Improving Multilingual Translation by Representation and Gradient Regularization,,MT,NOVEL,
NOVEL_MT_276,Paper,Language Model Pretraining and Transfer Learning for Very Low Resource Languages,,MT,NOVEL,
NOVEL_MT_277,Paper,Controlling Machine Translation for Multiple Attributes with Additive Interventions,,MT,NOVEL,
NOVEL_MT_279,Paper,Just Ask! Evaluating Machine Translation by Asking and Answering Questions,,MT,NOVEL,
NOVEL_MT_280,Paper,Bilingual Mutual Information Based Adaptive Training for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_281,Paper,Adapting Neural Machine Translation for Automatic Post-Editing,,MT,NOVEL,
NOVEL_MT_282,Paper,Cross-Attention is All You Need Adapting Pretrained Transformers for Machine Translation,,MT,NOVEL,
NOVEL_MT_283,Paper,"IIE-NLP-Eyas at SemEval-2021 Task 4 Enhancing PLM for ReCAM with Special Tokens, Re-Ranking, Siamese Encoders and Back Translation",,MT,NOVEL,
NOVEL_MT_284,Paper,Contrastive Learning for Many-to-many Multilingual Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_286,Paper,Machine Translation into Low-resource Language Varieties,,MT,NOVEL,
NOVEL_MT_287,Paper,Scrambled Translation Problem A Problem of Denoising UNMT,,MT,NOVEL,
NOVEL_MT_289,Paper,Measuring and Increasing Context Usage in Context-Aware Machine Translation,,MT,NOVEL,
NOVEL_MT_290,Paper,Synchronous Syntactic Attention for Transformer Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_291,Paper,Almost Free Semantic Draft for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_295,Paper,Prevent the Language Model from being Overconfident in Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_296,Paper,HW-TSC’s Participation in the WMT 2021 Large-Scale Multilingual Translation Task,,MT,NOVEL,
NOVEL_MT_298,Paper,Investigating the Helpfulness of Word-Level Quality Estimation for Post-Editing Machine Translation Output,,MT,NOVEL,
NOVEL_MT_299,Paper,Quality Estimation Using Dual Encoders with Transfer Learning,,MT,NOVEL,
NOVEL_MT_300,Paper,Translation Transformers Rediscover Inherent Data Domains,,MT,NOVEL,
NOVEL_MT_301,Paper,Preventing Author Profiling through Zero-Shot Multilingual Back-Translation,,MT,NOVEL,
NOVEL_MT_303,Paper,Zero-Shot Information Extraction as a Unified Text-to-Triple Translation,,MT,NOVEL,
NOVEL_MT_304,Paper,Counterfactual Data Augmentation for Neural Machine Translation,,MT,NOVEL,
NOVEL_MT_305,Paper,CTFN Hierarchical Learning for Multimodal Sentiment Analysis Using Coupled-Translation Fusion Network,,MT,NOVEL,
NOVEL_MT_306,Paper,Transformers for Low-Resource Languages Is Féidir Linn!,,MT,NOVEL,
SKG_MT_1,Paper,Knowledge-Based Semantic Embedding for Machine Translation,,MT,SKG,
SKG_MT_2,Paper,Achieving Open Vocabulary Neural Machine Translation with Hybrid Word-Character Models,,MT,SKG,
SKG_MT_5,Paper,ENGINE Energy-Based Inference Networks for Non-Autoregressive Machine Translation,,MT,SKG,
SKG_MT_7,Paper,A Ranking-based Approach to Word Reordering for Statistical Machine Translation,,MT,SKG,
SKG_MT_8,Paper,Learning to Recover from Multi-Modality Errors for Non-Autoregressive Neural Machine Translation,,MT,SKG,
SKG_MT_12,Paper,Dynamic Data Selection and Weighting for Iterative Back-Translation,,MT,SKG,
SKG_MT_14,Paper,Simultaneous Word-Morpheme Alignment for Statistical Machine Translation,,MT,SKG,
SKG_MT_15,Paper,Fixed Length Word Suffix for Factored Statistical Machine Translation,,MT,SKG,
SKG_MT_17,Paper,Hindi to Punjabi Machine Translation System,,MT,SKG,
SKG_MT_18,Paper,Parsing English into Abstract Meaning Representation Using Syntax-Based Machine Translation,,MT,SKG,
SKG_MT_19,Paper,The University of Sydney’s Machine Translation System for WMT19,,MT,SKG,
SKG_MT_20,Paper,Findings of the Third Workshop on Neural Generation and Translation,,MT,SKG,
SKG_MT_21,Paper,Source-Side Classifier Preordering for Machine Translation,,MT,SKG,
SKG_MT_22,Paper,Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization,,MT,SKG,
SKG_MT_24,Paper,Deep Neural Language Models for Machine Translation,,MT,SKG,
SKG_MT_25,Paper,Automatic Threshold Detection for Data Selection in Machine Translation,,MT,SKG,
SKG_MT_28,Paper,KoBE Knowledge-Based Machine Translation Evaluation,,MT,SKG,
SKG_MT_29,Paper,Character-level Chinese-English Translation through ASCII Encoding,,MT,SKG,
SKG_MT_30,Paper,The FLORES Evaluation Datasets for Low-Resource Machine Translation Nepali–English and Sinhala–English,,MT,SKG,
SKG_MT_31,Paper,Personalized Machine Translation Preserving Original Author Traits,,MT,SKG,
SKG_MT_34,Paper,The Challenges of Optimizing Machine Translation for Low Resource Cross-Language Information Retrieval,,MT,SKG,
SKG_MT_35,Paper,From Research to Production and Back Ludicrously Fast Neural Machine Translation,,MT,SKG,
SKG_MT_36,Paper,Human-Paraphrased References Improve Neural Machine Translation,,MT,SKG,
SKG_MT_37,Paper,Regularized Context Gates on Transformer for Machine Translation,,MT,SKG,
SKG_MT_38,Paper,Lexicalized Reordering for Left-to-Right Hierarchical Phrase-based Translation,,MT,SKG,
SKG_MT_39,Paper,Analyzing Knowledge Distillation in Neural Machine Translation,,MT,SKG,
SKG_MT_41,Paper,Generating Diverse Translations via Weighted Fine-tuning and Hypotheses Filtering for the Duolingo STAPLE Task,,MT,SKG,
SKG_MT_42,Paper,Improving Non-autoregressive Neural Machine Translation with Monolingual Data,,MT,SKG,
SKG_MT_43,Paper,ReWE Regressing Word Embeddings for Regularization of Neural Machine Translation Systems,,MT,SKG,
SKG_MT_44,Paper,Training MRF-Based Phrase Translation Models using Gradient Ascent,,MT,SKG,
SKG_MT_47,Paper,The JHUKyotoU Speech Translation System for IWSLT 2018,,MT,SKG,
SKG_MT_48,Paper,Referential Translation Machines for Predicting Translation Quality and Related Statistics,,MT,SKG,
SKG_MT_49,Paper,Word Rewarding for Adequate Neural Machine Translation,,MT,SKG,
SKG_MT_50,Paper,Speculative Beam Search for Simultaneous Translation,,MT,SKG,
SKG_MT_51,Paper,Uncertainty-Aware Curriculum Learning for Neural Machine Translation,,MT,SKG,
SKG_MT_53,Paper,Learning Translations via Matrix Completion,,MT,SKG,
SKG_MT_54,Paper,Modeling Word Formation in English–German Neural Machine Translation,,MT,SKG,
SKG_MT_58,Paper,Bayesian Extraction of Minimal SCFG Rules for Hierarchical Phrase-based Translation,,MT,SKG,
SKG_MT_60,Paper,A Hybrid Morpheme-Word Representation for Machine Translation of Morphologically Rich Languages,,MT,SKG,
SKG_MT_61,Paper,Hierarchical Phrase-Based Translation Grammars Extracted from Alignment Posterior Probabilities,,MT,SKG,
SKG_MT_62,Paper,A Multifaceted Evaluation of Neural versus Phrase-Based Machine Translation for 9 Language Directions,,MT,SKG,
SKG_MT_64,Paper,A Tree-based Decoder for Neural Machine Translation,,MT,SKG,
SKG_MT_65,Paper,Active Learning Approaches to Enhancing Neural Machine Translation,,MT,SKG,
SKG_MT_66,Paper,Towards Compact and Fast Neural Machine Translation Using a Combined Method,,MT,SKG,
SKG_MT_67,Paper,IITP-MT System for Gujarati-English News Translation Task at WMT 2019,,MT,SKG,
SKG_MT_68,Paper,Combining Local and Document-Level Context The LMU Munich Neural Machine Translation System at WMT19,,MT,SKG,
SKG_MT_70,Paper,Learning Deep Transformer Models for Machine Translation,,MT,SKG,
SKG_MT_72,Paper,Understanding and Improving Hidden Representations for Neural Machine Translation,,MT,SKG,
SKG_MT_73,Paper,Quality Estimation and Translation Metrics via Pre-trained Word and Sentence Embeddings,,MT,SKG,
SKG_MT_74,Paper,Translation Model Adaptation for Statistical Machine Translation with Monolingual Topic Information,,MT,SKG,
SKG_MT_75,Paper,Harnessing Indirect Training Data for End-to-End Automatic Speech Translation Tricks of the Trade,,MT,SKG,
SKG_MT_76,Paper,Unsupervised Neural Machine Translation for English and Manipuri,,MT,SKG,
SKG_MT_77,Paper,"Model With Minimal Translation Units, But Decode With Phrases",,MT,SKG,
SKG_MT_78,Paper,Sentence Simplification by Monolingual Machine Translation,,MT,SKG,
SKG_MT_79,Paper,Recurrent Continuous Translation Models,,MT,SKG,
SKG_MT_80,Paper,Translation Acquisition Using Synonym Sets,,MT,SKG,
SKG_MT_81,Paper,Does Multi-Encoder Help A Case Study on Context-Aware Neural Machine Translation,,MT,SKG,
SKG_MT_82,Paper,An Analysis of Attention Mechanisms The Case of Word Sense Disambiguation in Neural Machine Translation,,MT,SKG,
SKG_MT_83,Paper,Understanding Back-Translation at Scale,,MT,SKG,
SKG_MT_85,Paper,Translation Model Size Reduction for Hierarchical Phrase-based Statistical Machine Translation,,MT,SKG,
SKG_MT_86,Paper,Multi-Domain Neural Machine Translation with Word-Level Domain Context Discrimination,,MT,SKG,
SKG_MT_87,Paper,Enhancing Language Models in Statistical Machine Translation with Backward N-grams and Mutual Information Triggers,,MT,SKG,
SKG_MT_88,Paper,Chunk-Based Bi-Scale Decoder for Neural Machine Translation,,MT,SKG,
SKG_MT_89,Paper,Machine Translation of Arabic Dialects,,MT,SKG,
SKG_MT_90,Paper,Depth Growing for Neural Machine Translation,,MT,SKG,
SKG_MT_91,Paper,CNGL Grading Student Answers by Acts of Translation,,MT,SKG,
SKG_MT_92,Paper,Smaller Alignment Models for Better Translations Unsupervised Word Alignment with the l0-norm,,MT,SKG,
SKG_MT_93,Paper,A Class-Based Agreement Model for Generating Accurately Inflected Translations,,MT,SKG,
SKG_MT_94,Paper,Positive Diversity Tuning for Machine Translation System Combination,,MT,SKG,
SKG_MT_95,Paper,Iterative Dual Domain Adaptation for Neural Machine Translation,,MT,SKG,
SKG_MT_96,Paper,Triangular Architecture for Rare Language Translation,,MT,SKG,
SKG_MT_97,Paper,Jane Open Source Machine Translation System Combination,,MT,SKG,
SKG_MT_98,Paper,Controlling Japanese Honorifics in English-to-Japanese Neural Machine Translation,,MT,SKG,
SKG_MT_99,Paper,On The Evaluation of Machine Translation Systems Trained With Back-Translation,,MT,SKG,
SKG_MT_100,Paper,Adaptation Data Selection using Neural Language Models Experiments in Machine Translation,,MT,SKG,
SKG_MT_101,Paper,An Evaluation of Language-Agnostic Inner-Attention-Based Representations in Machine Translation,,MT,SKG,
SKG_MT_103,Paper,Information Density and Quality Estimation Features as Translationese Indicators for Human Translation Classification,,MT,SKG,
SKG_MT_104,Paper,Translating Phrases in Neural Machine Translation,,MT,SKG,
SKG_MT_105,Paper,Efficient Neural Machine Translation for Low-Resource Languages via Exploiting Related Languages,,MT,SKG,
SKG_MT_106,Paper,Probing the Need for Visual Context in Multimodal Machine Translation,,MT,SKG,
SKG_MT_107,Paper,An Empirical Evaluation of Noise Contrastive Estimation for the Neural Network Joint Model of Translation,,MT,SKG,
SKG_MT_108,Paper,Multi-level Translation Quality Prediction with QuEst++,,MT,SKG,
SKG_MT_109,Paper,A Discriminative Training Procedure for Continuous Translation Models,,MT,SKG,
SKG_MT_110,Paper,The Karlsruhe Institute of Technology Translation Systems for the WMT 2011,,MT,SKG,
SKG_MT_111,Paper,Revisiting Adversarial Autoencoder for Unsupervised Word Translation with Cycle Consistency and Improved Training,,MT,SKG,
SKG_MT_112,Paper,A Simple and Effective Unified Encoder for Document-Level Machine Translation,,MT,SKG,
SKG_MT_113,Paper,Revisiting Low-Resource Neural Machine Translation A Case Study,,MT,SKG,
SKG_MT_114,Paper,NLPRL System for Very Low Resource Supervised Machine Translation,,MT,SKG,
SKG_MT_115,Paper,YerevaNN’s Systems for WMT20 Biomedical Translation Task The Effect of Fixing Misaligned Sentence Pairs,,MT,SKG,
SKG_MT_116,Paper,Linear Mixture Models for Robust Machine Translation,,MT,SKG,
SKG_MT_117,Paper,Discriminative Feature-Tied Mixture Modeling for Statistical Machine Translation,,MT,SKG,
SKG_MT_118,Paper,Accurate Word Alignment Induction from Neural Machine Translation,,MT,SKG,
SKG_MT_123,Paper,Exploiting Linguistic Resources for Neural Machine Translation Using Multi-task Learning,,MT,SKG,
