topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
NLI,W4313451803,74,auto,We,also,examined the ability,We also examined the ability,,2022
NLI,W4313451803,75,auto,As,a,proxy for the,As a proxy for the,,2022
NLI,W4313451803,76,auto,ChatGPT,responses,were highly concordant,ChatGPT responses were highly concordant,,2022
NLI,W4313451803,77,auto,High,internal,concordance and low,High internal concordance and low,,2022
NLI,W4313451803,78,auto,It,is,reassuring that the,It is reassuring that the,,2022
NLI,W4313451803,79,auto,AI,-,generated responses also,AI - generated responses also,,2022
NLI,W4313451803,80,auto,While,its,relevance remains debated,While its relevance remains debated,,2022
NLI,W4313451803,81,auto,In,parallel,", of the","In parallel , of the",,2022
NLI,W4313451803,82,auto,Multiple,dimensions,must be covered,Multiple dimensions must be covered,,2022
NLI,W4313451803,83,auto,luding,user,"experience , learning","luding user experience , learning",,2022
NLI,W4313451803,84,auto,In,this,"report , we","In this report , we",,2022
NLI,W4313451803,85,auto,Our,study,has several important,Our study has several important,,2022
NLI,W4313451803,86,auto,The,relatively,small input size,The relatively small input size,,2022
NLI,W4313451803,87,auto,For,example,", stratifying the","For example , stratifying the",,2022
NLI,W4313451803,88,auto,Similarly,",",a more robust,"Similarly , a more robust",,2022
NLI,W4313451803,89,auto,In,addition,to being laborious,In addition to being laborious,,2022
NLI,W4313451803,90,auto,Future,studies,will undoubtedly apply,Future studies will undoubtedly apply,,2022
NLI,W4313451803,91,auto,In,addition,to increasing validity,In addition to increasing validity,,2022
NLI,W4313451803,92,auto,Finally,",",to truly assess,"Finally , to truly assess",,2022
NLI,W4313451803,93,auto,As,AI,becomes increasingly proficient,As AI becomes increasingly proficient,,2022
NLI,W4313451803,94,auto,Investigation,of,AI has now,Investigation of AI has now,,2022
NLI,W4313451803,95,auto,Inputting,queries,in a secure,Inputting queries in a secure,,2022
NLI,W4313451803,96,auto,Overall,",",our clinicians reported,"Overall , our clinicians reported",,2022
NLI,W4313451803,97,auto,We,believe,this is an,We believe this is an,,2022
NLI,W4313451803,98,auto,•,Insightful,: DOI >0,• Insightful : DOI >0,,2022
NLI,W4313451803,100,auto,While,the,previous class of,While the previous class of,,2022
NLI,W4313451803,101,auto,Thus,",",if LLMs are,"Thus , if LLMs are",,2022
NLI,W4313451803,102,auto,ChatGPT,is,powered by GPT,ChatGPT is powered by GPT,,2022
NLI,W4313451803,103,auto,Anecdotal,usage,indicates that ChatGPT,Anecdotal usage indicates that ChatGPT,,2022
NLI,W4313451803,104,auto,Figure,1,. Figure 2,Figure 1 . Figure 2,,2022
NLI,W4313451803,105,auto,The,authors,thank Dr. Kristine,The authors thank Dr. Kristine,,2022
NLI,W4313451803,106,auto,The,work,received no external,The work received no external,,2022
NLI,W4313451803,108,auto,The,data,analyzed in this,The data analyzed in this,,2022
NLI,W4313451803,109,auto,The,question,"index , raw","The question index , raw",,2022
NLI,W4313451803,110,auto,Inquiries,and,requests for additional,Inquiries and requests for additional,,2022
NLI,W4313451803,111,auto,AUTHOR,CONTRIBUTIONS,"THK , MC","AUTHOR CONTRIBUTIONS THK , MC",,2022
NLI,W4313451803,112,auto,AM,",","CS , LDL","AM , CS , LDL",,2022
NLI,W4313451803,113,auto,THK,",","VT , AM","THK , VT , AM",,2022
NLI,W4313451803,114,auto,JM,and,VT performed data,JM and VT performed data,,2022
NLI,W4313451803,115,auto,ChatGPT,contributed,to the writing,ChatGPT contributed to the writing,,2022
NLI,W4313451803,116,auto,Conflicts,of,Interest : None,Conflicts of Interest : None,,2022
NLI,W4313451803,117,auto,Conference,on,Computer Vision and,Conference on Computer Vision and,,2022
NLI,W4313451803,118,auto,2016,Preprint,at Bridging the,2016 Preprint at Bridging the,,2022
NLI,W4313451803,119,auto,Proceedings,of,the 57th Annual,Proceedings of the 57th Annual,,2022
NLI,W4313451803,120,auto,4921,Twelfth,International Conference on,4921 Twelfth International Conference on,,2022
NLI,W4313451803,122,auto,Preprint,at,Reproducibility in machine,Preprint at Reproducibility in machine,,2022
NLI,W4313451803,123,auto,Med,13,2021,Med 13 2021,,2022
NLI,W4313451803,124,auto,How,to,develop machine learning,How to develop machine learning,,2022
NLI,W4313451803,125,auto,Development,and,validation of a,Development and validation of a,,2022
NLI,W4313451803,126,auto,A,deep,learning system for,A deep learning system for,,2022
NLI,W4313451803,127,auto,Can,large,language models reason,Can large language models reason,,2022
NLI,W4313451803,128,auto,V,Liévin,C E Hother,V Liévin C E Hother,,2022
NLI,W4313451803,129,auto,A,Large,- scale Open,A Large - scale Open,,2022
NLI,W4313451803,130,auto,Exploring,the,use of machine,Exploring the use of machine,,2022
NLI,W4313451803,131,auto,Reporting,guideline,for the early,Reporting guideline for the early,,2022
NLI,W4313451803,132,auto,The,Effectiveness,of Artificial Intelligence,The Effectiveness of Artificial Intelligence,,2022
NLI,W3176828726,0,auto,BitFit,:,Simple Parameter -,BitFit : Simple Parameter -,,2022
NLI,W3176828726,1,auto,We,introduce,"BitFit , a","We introduce BitFit , a",,2022
NLI,W3176828726,2,auto,We,show,that with small,We show that with small,,2022
NLI,W3176828726,3,auto,For,larger,"data , the","For larger data , the",,2022
NLI,W3176828726,4,auto,Besides,their,"practical utility ,","Besides their practical utility ,",,2022
NLI,W3176828726,5,auto,Introduction,Large,pre-trained transformer based,Introduction Large pre-trained transformer based,,2022
NLI,W3176828726,6,auto,We,present,a simple and,We present a simple and,,2022
NLI,W3176828726,7,auto,2,.,Changing the same,2 . Changing the same,,2022
NLI,W3176828726,8,auto,3,.,The changed parameters,3 . The changed parameters,,2022
NLI,W3176828726,9,auto,4,.,For small to,4 . For small to,,2022
NLI,W3176828726,10,auto,Specifically,",",we show that,"Specifically , we show that",,2022
NLI,W3176828726,11,auto,Moreover,",",if we allow,"Moreover , if we allow",,2022
NLI,W3176828726,12,auto,This,result,has a large,This result has a large,,2022
NLI,W3176828726,13,auto,Additionally,",",it opens up,"Additionally , it opens up",,2022
NLI,W3176828726,14,auto,2,Background,: fine -,2 Background : fine -,,2022
NLI,W3176828726,15,auto,atch,the,results of fully,atch the results of fully,,2022
NLI,W3176828726,16,auto,(,iii,) fine -,( iii ) fine -,,2022
NLI,W3176828726,17,auto,The,approach,is parameter -,The approach is parameter -,,2022
NLI,W3176828726,18,auto,Concretely,",",the BERT encoder,"Concretely , the BERT encoder",,2022
NLI,W3176828726,19,auto,These,are,then combined using,These are then combined using,,2022
NLI,W3176828726,20,auto,Experiments,and,Results Datasets .,Experiments and Results Datasets .,,2022
NLI,W3176828726,21,auto,We,evaluate,BitFit on the,We evaluate BitFit on the,,2022
NLI,W3176828726,22,auto,Comparison,to,Diff - Pruning,Comparison to Diff - Pruning,,2022
NLI,W3176828726,23,auto,Table,1,Guo et al.,Table 1 Guo et al.,,2022
NLI,W3176828726,24,auto,On,validation,"set , BitFit","On validation set , BitFit",,2022
NLI,W3176828726,25,auto,Are,the,bias parameters special,Are the bias parameters special,,2022
NLI,W3176828726,26,auto,We,randomly,sampled the same,We randomly sampled the same,,2022
NLI,W3176828726,27,auto,b,to,be 1 dim,b to be 1 dim,,2022
NLI,W3176828726,28,auto,Token,-,level tasks .,Token - level tasks .,,2022
NLI,W3176828726,29,auto,The,GLUE,tasks are all,The GLUE tasks are all,,2022
NLI,W3176828726,30,auto,We,also,experimented with token,We also experimented with token,,2022
NLI,W3176828726,31,auto,Full,-,FT results for,Full - FT results for,,2022
NLI,W3176828726,32,auto,Size,of,training data .,Size of training data .,,2022
NLI,W3176828726,33,auto,The,GLUE,results suggest a,The GLUE results suggest a,,2022
NLI,W3176828726,34,auto,To,test,this ( and,To test this ( and,,2022
NLI,W3176828726,35,auto,The,problem,of identifying the,The problem of identifying the,,2022
NLI,W3176828726,36,auto,Over,-,parameterization Large LM,Over - parameterization Large LM,,2022
NLI,W3176828726,37,auto,An,exception,is the work,An exception is the work,,2022
NLI,W3176828726,38,auto,We,propose,"BitFit , a","We propose BitFit , a",,2022
NLI,W3176828726,39,auto,The,method,focuses the finetuning,The method focuses the finetuning,,2022
NLI,W3176828726,40,auto,The,focus,on modifying a,The focus on modifying a,,2022
NLI,W3176828726,41,auto,It,also,allows for efficient,It also allows for efficient,,2022
NLI,W3176828726,42,auto,To,perform,classification with BERT,To perform classification with BERT,,2022
NLI,W3176828726,43,auto,To,perform,classification with RoBERTa,To perform classification with RoBERTa,,2022
NLI,W3176828726,44,auto,As,Mosbach,et al. (,As Mosbach et al. (,,2022
NLI,W3176828726,45,auto,We,provide,information on the,We provide information on the,,2022
NLI,W3176828726,46,auto,We,test,our approach on,We test our approach on,,2022
NLI,W3176828726,47,auto,Amount,of,change in bias,Amount of change in bias,,2022
NLI,W3176828726,48,auto,Results,indicated,in blue and,Results indicated in blue and,,2022
NLI,W3176828726,49,auto,2,Figure,1 : 1,2 Figure 1 : 1,,2022
NLI,W3176828726,50,auto,change,",",consistent with the,"change , consistent with the",,2022
NLI,W3176828726,51,auto,tasks,:,The Corpus of,tasks : The Corpus of,,2022
NLI,W3176828726,52,auto,Figure,3,: 3 Figure,Figure 3 : 3 Figure,,2022
NLI,W3176828726,53,auto,Figure,4,: 4 Figure,Figure 4 : 4 Figure,,2022
NLI,W3176828726,54,auto,Figure,5,: 5 Figure,Figure 5 : 5 Figure,,2022
NLI,W3176828726,55,auto,Figure,6,: 6 Figure,Figure 6 : 6 Figure,,2022
NLI,W3176828726,56,auto,Table,1,: 1 %,Table 1 : 1 %,,2022
NLI,W3176828726,57,auto,Lines,with,† and ‡,Lines with † and ‡,,2022
NLI,W3176828726,58,auto,Table,2,: 2 Dev,Table 2 : 2 Dev,,2022
NLI,W3176828726,59,auto,BB,:,BERT BASE .,BB : BERT BASE .,,2022
NLI,W3176828726,60,auto,8±1.3,92.0±0.4,90.8±0.3 77.8±1.7 84.5±0.2,8±1.3 92.0±0.4 90.8±0.3 77.8±1.7 84.5±0.2,,2022
NLI,W3176828726,61,auto,Table,3,: 3 Fine,Table 3 : 3 Fine,,2022
NLI,W3176828726,62,auto,Reported,results,are for the,Reported results are for the,,2022
NLI,W3176828726,63,auto,Table,4,: 4 Mapping,Table 4 : 4 Mapping,,2022
NLI,W3176828726,64,auto,Parameter,Name,BitFit notation attention.self.query.bias,Parameter Name BitFit notation attention.self.query.bias,,2022
NLI,W3176828726,65,auto,LayerNorm.bias,b,LN 1 intermediate,LayerNorm.bias b LN 1 intermediate,,2022
NLI,W3176828726,66,auto,LayerNorm.bias,b,LN 2 show,LayerNorm.bias b LN 2 show,,2022
NLI,W3176828726,67,auto,BitFit,allows,for the usage,BitFit allows for the usage,,2022
NLI,W3176828726,68,auto,SST,-,2 acc. MNLI,SST - 2 acc. MNLI,,2022
NLI,W3176828726,69,auto,MRPC,F1,STS - B,MRPC F1 STS - B,,2022
NLI,W3176828726,70,auto,RTE,acc.,QQP F1 Table,RTE acc. QQP F1 Table,,2022
NLI,W3176828726,71,auto,Task,Name,BERT BASE BERT,Task Name BERT BASE BERT,,2022
NLI,W3176828726,72,auto,Our,code,is publicly available,Our code is publicly available,,2022
NLI,W3176828726,73,auto,Appendix,§,A.3 lists the,Appendix § A.3 lists the,,2022
NLI,W3176828726,74,auto,QNLI,results,are not directly,QNLI results are not directly,,2022
NLI,W3176828726,75,auto,Indeed,",",the equations in,"Indeed , the equations in",,2022
NLI,W3176828726,76,auto,This,project,has received funding,This project has received funding,,2022
NLI,W3176828726,77,auto,Central,Eur,M Augasta T,Central Eur M Augasta T,,2022
NLI,W3176828726,78,auto,A,large,annotated corpus for,A large annotated corpus for,,2022
NLI,W3176828726,79,auto,ana,Alexandru,Niculescu - Mizil,ana Alexandru Niculescu - Mizil,,2022
NLI,W3176828726,80,auto,1,:,Semantic textual similarity,1 : Semantic textual similarity,,2022
NLI,W3176828726,81,auto,The,lottery,ticket hypothesis for,The lottery ticket hypothesis for,,2022
NLI,W3176828726,82,auto,The,pascal,recognising textual entailment,The pascal recognising textual entailment,,2022
NLI,W3176828726,83,auto,Automatically,constructing,a corpus of,Automatically constructing a corpus of,,2022
NLI,W3176828726,85,auto,The,lottery,ticket hypothesis :,The lottery ticket hypothesis :,,2022
NLI,W3176828726,86,auto,Training,batchnorm,and only batchnorm,Training batchnorm and only batchnorm,,2022
NLI,W3176828726,87,auto,On,the,expressive power of,On the expressive power of,,2022
NLI,W3176828726,88,auto,Parameter,-,efficient transfer learning,Parameter - efficient transfer learning,,2022
NLI,W3176828726,89,auto,Parameter,-,efficient transfer learning,Parameter - efficient transfer learning,,2022
NLI,W3176828726,90,auto,First,quora,dataset release :,First quora dataset release :,,2022
NLI,W3176828726,91,auto,Spanbert,:,Improving pre-training by,Spanbert : Improving pre-training by,,2022
NLI,W3176828726,92,auto,A,simple,procedure for pruning,A simple procedure for pruning,,2022
NLI,W3176828726,94,auto,s.,Neural,Networks 1 2,s. Neural Networks 1 2,,2022
NLI,W3176828726,95,auto,Fixing,weight,decay regularization in,Fixing weight decay regularization in,,2022
NLI,W3176828726,96,auto,Extreme,adaptation,for personalized neural,Extreme adaptation for personalized neural,,2022
NLI,W3176828726,97,auto,Proceedings,of,the 56th Annual,Proceedings of the 56th Annual,,2022
NLI,W3176828726,98,auto,July,15,"- 20 ,","July 15 - 20 ,",,2022
NLI,W3176828726,99,auto,OpenReview,Toulon,", France 2017","OpenReview Toulon , France 2017",,2022
NLI,W3176828726,100,auto,When,BERT,plays the lottery,When BERT plays the lottery,,2022
NLI,W3176828726,101,auto,November,16,"- 20 ,","November 16 - 20 ,",,2022
NLI,W3176828726,102,auto,Trans.,Neural,Networks 4 5,Trans. Neural Networks 4 5,,2022
NLI,W3176828726,103,auto,Understanding,machine,learning : From,Understanding machine learning : From,,2022
NLI,W3176828726,104,auto,Cambridge,university,press Recursive deep,Cambridge university press Recursive deep,,2022
NLI,W3176828726,105,auto,Gregor,Urban,J Krzysztof Samira,Gregor Urban J Krzysztof Samira,,2022
NLI,W3176828726,106,auto,OpenReview.net,Toulon,", France 2017","OpenReview.net Toulon , France 2017",,2022
NLI,W3176828726,107,auto,Attention,is,all you need,Attention is all you need,,2022
NLI,W3176828726,108,auto,zkoreit,Llion,Jones Aidan N,zkoreit Llion Jones Aidan N,,2022
NLI,W3176828726,109,auto,Bias,also,matters : Bias,Bias also matters : Bias,,2022
NLI,W3176828726,110,auto,2019,",",9 - 15,"2019 , 9 - 15",,2022
NLI,W3176828726,111,auto,Neural,network,acceptability judgments 2018,Neural network acceptability judgments 2018,,2022
NLI,W3176828726,112,auto,Association,for,Computational Linguistics 2020,Association for Computational Linguistics 2020,,2022
NLI,W3176828726,113,auto,Proceedings,of,the 2020 Conference,Proceedings of the 2020 Conference,,2022
NLI,W3176828726,114,auto,Association,for,Computational Linguistics 2020,Association for Computational Linguistics 2020,,2022
NLI,W4210883322,0,auto,Perspectives,in,machine learning for,Perspectives in machine learning for,,2022
NLI,W4210883322,1,auto,Max,Planck,Institute of Animal,Max Planck Institute of Animal,,2022
NLI,W4210883322,2,auto,Department,of,Forestry and Environmental,Department of Forestry and Environmental,,2022
NLI,W4210883322,3,auto,Translational,Data,Analytics Institute The,Translational Data Analytics Institute The,,2022
NLI,W4210883322,4,auto,d,Engineering,; Electrical and,d Engineering ; Electrical and,,2022
NLI,W4210883322,5,auto,10.1038/s41467-022-27980-y,Received,: 25 May,10.1038/s41467-022-27980-y Received : 25 May,,2022
NLI,W4210883322,6,auto,These,technologies,hold great potential,These technologies hold great potential,,2022
NLI,W4210883322,7,auto,We,argue,that animal ecologists,We argue that animal ecologists,,2022
NLI,W4210883322,8,auto,Incorporating,machine,learning into ecological,Incorporating machine learning into ecological,,2022
NLI,W4210883322,9,auto,This,approach,will require close,This approach will require close,,2022
NLI,W4210883322,10,auto,A,nimal,diversity is declining,A nimal diversity is declining,,2022
NLI,W4210883322,11,auto,This,loss,comprises not only,This loss comprises not only,,2022
NLI,W4210883322,12,auto,We,urgently,need tools for,We urgently need tools for,,2022
NLI,W4210883322,13,auto,In,this,"Perspective , we","In this Perspective , we",,2022
NLI,W4210883322,14,auto,How,are,animals currently monitored,How are animals currently monitored,,2022
NLI,W4210883322,15,auto,Conventionally,",",management and conservation,"Conventionally , management and conservation",,2022
NLI,W4210883322,16,auto,Such,efforts,are time -,Such efforts are time -,,2022
NLI,W4210883322,17,auto,These,limitations,considerably hamper our,These limitations considerably hamper our,,2022
NLI,W4210883322,18,auto,For,example,", humans conducting","For example , humans conducting",,2022
NLI,W4210883322,19,auto,There,is,a mismatch between,There is a mismatch between,,2022
NLI,W4210883322,20,auto,lti,-,source data to,lti - source data to,,2022
NLI,W4210883322,21,auto,Effectively,",",ecology has entered,"Effectively , ecology has entered",,2022
NLI,W4210883322,22,auto,A,growing,body of literature,A growing body of literature,,2022
NLI,W4210883322,23,auto,New,sensors,expand available data,New sensors expand available data,,2022
NLI,W4210883322,24,auto,They,allow,the field to,They allow the field to,,2022
NLI,W4210883322,25,auto,Stationary,sensors,provide close -,Stationary sensors provide close -,,2022
NLI,W4210883322,26,auto,Sensors,can,be image -,Sensors can be image -,,2022
NLI,W4210883322,27,auto,Their,high,level of temporal,Their high level of temporal,,2022
NLI,W4210883322,28,auto,However,",",because of their,"However , because of their",,2022
NLI,W4210883322,29,auto,Based,on,where and when,Based on where and when,,2022
NLI,W4210883322,30,auto,Furthermore,",",many animals are,"Furthermore , many animals are",,2022
NLI,W4210883322,31,auto,55,•,Bioacoustic sensors are,55 • Bioacoustic sensors are,,2022
NLI,W4210883322,32,auto,Public,programs,such as Landsat,Public programs such as Landsat,,2022
NLI,W4210883322,34,auto,to,traditional,sensor networks (,to traditional sensor networks (,,2022
NLI,W4210883322,35,auto,Hosted,for,the first time,Hosted for the first time,,2022
NLI,W4210883322,36,auto,Hundreds,of,"people , from","Hundreds of people , from",,2022
NLI,W4210883322,37,auto,With,the,ability to identify,With the ability to identify,,2022
NLI,W4210883322,38,auto,The,Great,Grevy's Rally has,The Great Grevy's Rally has,,2022
NLI,W4210883322,39,auto,Wildbook's,AI,"enables science ,","Wildbook's AI enables science ,",,2022
NLI,W4210883322,40,auto,Fig.,4,Although this approach,Fig. 4 Although this approach,,2022
NLI,W4210883322,41,auto,Community,science,efforts also increase,Community science efforts also increase,,2022
NLI,W4210883322,42,auto,The,Great,"Grevy's Rally ,","The Great Grevy's Rally ,",,2022
NLI,W4210883322,43,auto,The,sensor,data described in,The sensor data described in,,2022
NLI,W4210883322,44,auto,But,to,"do so ,","But to do so ,",,2022
NLI,W4210883322,45,auto,For,example,", such conversion","For example , such conversion",,2022
NLI,W4210883322,46,auto,The,measures,yielded by this,The measures yielded by this,,2022
NLI,W4210883322,47,auto,Conservation,efforts,of endangered species,Conservation efforts of endangered species,,2022
NLI,W4210883322,49,auto,are,conventionally,realized with statistical,are conventionally realized with statistical,,2022
NLI,W4210883322,50,auto,It,is,these observations where,It is these observations where,,2022
NLI,W4210883322,51,auto,Early,works,used classical supervised,Early works used classical supervised,,2022
NLI,W4210883322,52,auto,Another,important,biometric is animal,Another important biometric is animal,,2022
NLI,W4210883322,53,auto,The,standard,for identification of,The standard for identification of,,2022
NLI,W4210883322,54,auto,The,aim,is to learn,The aim is to learn,,2022
NLI,W4210883322,55,auto,Identifying,individuals,from images is,Identifying individuals from images is,,2022
NLI,W4210883322,56,auto,Yet,",",conventional 101 38,"Yet , conventional 101 38",,2022
NLI,W4210883322,57,auto,IDFG,relies,heavily on camera,IDFG relies heavily on camera,,2022
NLI,W4210883322,58,auto,They,collected,11 million camera,They collected 11 million camera,,2022
NLI,W4210883322,59,auto,Using,the,Megadetector halved their,Using the Megadetector halved their,,2022
NLI,W4210883322,60,auto,The,scale,and speed of,The scale and speed of,,2022
NLI,W4210883322,61,auto,animals,",",as well as,"animals , as well as",,2022
NLI,W4210883322,62,auto,Animal,synthesis,and reconstruction .,Animal synthesis and reconstruction .,,2022
NLI,W4210883322,63,auto,3,D,shape recovery and,3 D shape recovery and,,2022
NLI,W4210883322,64,auto,The,3D,shape of an,The 3D shape of an,,2022
NLI,W4210883322,65,auto,For,pose,"estimation , marker","For pose estimation , marker",,2022
NLI,W4210883322,66,auto,sly,improved,over the last,sly improved over the last,,2022
NLI,W4210883322,67,auto,106,107,108 109 110,106 107 108 109 110,,2022
NLI,W4210883322,68,auto,Reconstructing,the,environment .,Reconstructing the environment .,,2022
NLI,W4210883322,69,auto,Wildlife,behavior,and conservation cannot,Wildlife behavior and conservation cannot,,2022
NLI,W4210883322,70,auto,Studies,have,shown that animal,Studies have shown that animal,,2022
NLI,W4210883322,71,auto,Modeling,species,"diversity , richness","Modeling species diversity , richness",,2022
NLI,W4210883322,72,auto,Analyses,of,"biodiversity , represented","Analyses of biodiversity , represented",,2022
NLI,W4210883322,73,auto,Spatially,explicit,linear regression models,Spatially explicit linear regression models,,2022
NLI,W4210883322,74,auto,Attention,points,and opportunities Machine,Attention points and opportunities Machine,,2022
NLI,W4210883322,75,auto,We,have,discussed success stories,We have discussed success stories,,2022
NLI,W4210883322,76,auto,In,this,"section , we","In this section , we",,2022
NLI,W4210883322,77,auto,What,can,we focus on,What can we focus on,,2022
NLI,W4210883322,78,auto,State,-,of - the,State - of - the,,2022
NLI,W4210883322,79,auto,However,",",while an out,"However , while an out",,2022
NLI,W4210883322,80,auto,•,Inherent,model biases and,• Inherent model biases and,,2022
NLI,W4210883322,81,auto,Most,ecological,datasets suffer from,Most ecological datasets suffer from,,2022
NLI,W4210883322,82,auto,For,example,", many open","For example , many open",,2022
NLI,W4210883322,83,auto,Computer,scientists,must also be,Computer scientists must also be,,2022
NLI,W4210883322,84,auto,It,is,important to understand,It is important to understand,,2022
NLI,W4210883322,85,auto,In,some,"cases , it","In some cases , it",,2022
NLI,W4210883322,86,auto,ML,is,not free .,ML is not free .,,2022
NLI,W4210883322,87,auto,Training,and,running models with,Training and running models with,,2022
NLI,W4210883322,88,auto,Purchasing,prices,of such machines,Purchasing prices of such machines,,2022
NLI,W4210883322,89,auto,Although,cloud,computing services exist,Although cloud computing services exist,,2022
NLI,W4210883322,90,auto,perresource,costs,that quickly scale,perresource costs that quickly scale,,2022
NLI,W4210883322,91,auto,Besides,monetary,"costs , ML","Besides monetary costs , ML",,2022
NLI,W4210883322,92,auto,What's,new,: vast scientific,What's new : vast scientific,,2022
NLI,W4210883322,93,auto,In,the,"previous sections ,","In the previous sections ,",,2022
NLI,W4210883322,94,auto,The,maturity,of the various,The maturity of the various,,2022
NLI,W4210883322,96,auto,Involving,domain,knowledge from the,Involving domain knowledge from the,,2022
NLI,W4210883322,97,auto,The,ML,and DL fields,The ML and DL fields,,2022
NLI,W4210883322,98,auto,Such,universality,of ML is,Such universality of ML is,,2022
NLI,W4210883322,99,auto,This,"""","hybrid models ""","This "" hybrid models """,,2022
NLI,W4210883322,100,auto,140,•,Laboratories as development,140 • Laboratories as development,,2022
NLI,W4210883322,101,auto,In,recent,"years , modern","In recent years , modern",,2022
NLI,W4210883322,102,auto,Statistical,models,for species richness,Statistical models for species richness,,2022
NLI,W4210883322,103,auto,Recently,",",DL methods have,"Recently , DL methods have",,2022
NLI,W4210883322,104,auto,Machine,and,deep learning (,Machine and deep learning (,,2022
NLI,W4210883322,105,auto,In,this,"Perspective , we","In this Perspective , we",,2022
NLI,W4210883322,106,auto,We,highlighted,a number of,We highlighted a number of,,2022
NLI,W4210883322,107,auto,Although,often,"spectacular , such","Although often spectacular , such",,2022
NLI,W4210883322,108,auto,are,more,complex than ever,are more complex than ever,,2022
NLI,W4210883322,109,auto,We,observe,that skillful applications,We observe that skillful applications,,2022
NLI,W4210883322,110,auto,Inspired,by,"these observations ,","Inspired by these observations ,",,2022
NLI,W4210883322,111,auto,We,strongly,incite the two,We strongly incite the two,,2022
NLI,W4210883322,112,auto,Computer,scientists,have yet to,Computer scientists have yet to,,2022
NLI,W4210883322,113,auto,However,",",an interdisciplinary community,"However , an interdisciplinary community",,2022
NLI,W4210883322,114,auto,Fig.,1,1 Fig. 1,Fig. 1 1 Fig. 1,,2022
NLI,W4210883322,115,auto,a,The,BirdNET algorithm 61,a The BirdNET algorithm 61,,2022
NLI,W4210883322,116,auto,a,The,BirdNET algorithm 61,a The BirdNET algorithm 61,,2022
NLI,W4210883322,117,auto,Studies,frequently,combine data from,Studies frequently combine data from,,2022
NLI,W4210883322,118,auto,Sentinel,-,2 ( ESA,Sentinel - 2 ( ESA,,2022
NLI,W4210883322,119,auto,Fig.,6,6 Fig.6 AI,Fig. 6 6 Fig.6 AI,,2022
NLI,W4210883322,120,auto,The,near,- universal need,The near - universal need,,2022
NLI,W4210883322,121,auto,The,work,done by the,The work done by the,,2022
NLI,W4210883322,122,auto,Table,1,1 Resources for,Table 1 1 Resources for,,2022
NLI,W4210883322,123,auto,Free,",","open source ,","Free , open source ,",,2022
NLI,W4210883322,124,auto,Users,can,concurrently annotate up,Users can concurrently annotate up,,2022
NLI,W4210883322,125,auto,AIDE,tightly,in,AIDE tightly in,,2022
NLI,W4210883322,126,auto,tegrates,ML,models through Active,tegrates ML models through Active,,2022
NLI,W4210883322,127,auto,Wildlife,Insights,filters blank images,Wildlife Insights filters blank images,,2022
NLI,W4210883322,128,auto,Table,2,2 Examples of,Table 2 2 Examples of,,2022
NLI,W4210883322,129,auto,Name,Spatial,coverage Sensor Task,Name Spatial coverage Sensor Task,,2022
NLI,W4210883322,130,auto,The,long,- term advancement,The long - term advancement,,2022
NLI,W4210883322,131,auto,Accountability,for,open models needs,Accountability for open models needs,,2022
NLI,W4210883322,132,auto,The,estimations,of models remain,The estimations of models remain,,2022
NLI,W4210883322,133,auto,Increased,quality,control on the,Increased quality control on the,,2022
NLI,W4210883322,134,auto,Without,such,quality control measures,Without such quality control measures,,2022
NLI,W4210883322,136,auto,We,thank,Mike Costelloe Microsoft,We thank Mike Costelloe Microsoft,,2022
NLI,W4210883322,137,auto,Alexander,von,Humboldt Foundation Federal,Alexander von Humboldt Foundation Federal,,2022
NLI,W4210883322,138,auto,Data,availability,Data sharing is,Data availability Data sharing is,,2022
NLI,W4210883322,140,auto,The,authors,declare no competing,The authors declare no competing,,2022
NLI,W4210883322,141,auto,Additional,information,Supplementary information,Additional information Supplementary information,,2022
NLI,W4210883322,142,auto,The,online,version contains supplementary,The online version contains supplementary,,2022
NLI,W4210883322,143,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,,2022
NLI,W4210883322,144,auto,Peer,review,informati,Peer review informati,,2022
NLI,W4210883322,145,auto,on,Nature,Communications thanks Aileen,on Nature Communications thanks Aileen,,2022
NLI,W4210883322,146,auto,Reprints,and,permission information is,Reprints and permission information is,,2022
NLI,W4210883322,147,auto,Publisher's,note,Springer Nature remains,Publisher's note Springer Nature remains,,2022
NLI,W4210883322,148,auto,Vertebrates,on,the brink as,Vertebrates on the brink as,,2022
NLI,W4210883322,150,auto,Sci.,USA,117 2020 The,Sci. USA 117 2020 The,,2022
NLI,W4210883322,151,auto,Wildlife,population,monitoring : some,Wildlife population monitoring : some,,2022
NLI,W4210883322,152,auto,Res,32,2005 Evaluation of,Res 32 2005 Evaluation of,,2022
NLI,W4210883322,153,auto,Perspectives,-,minimizing observer bias,Perspectives - minimizing observer bias,,2022
NLI,W4210883322,155,auto,75,1996,Pandemic human viruses,75 1996 Pandemic human viruses,,2022
NLI,W4210883322,156,auto,Biol,18,2008,Biol 18 2008,,2022
NLI,W4210883322,157,auto,Low,-,budget ready -,Low - budget ready -,,2022
NLI,W4210883322,158,auto,Soc.,Bull,31 1937-2000 .,Soc. Bull 31 1937-2000 .,,2022
NLI,W4210883322,160,auto,Terrestrial,animal,tracking as an,Terrestrial animal tracking as an,,2022
NLI,W4210883322,161,auto,Observational,study,of behavior :,Observational study of behavior :,,2022
