topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
Dia,W4366091323,384,auto,The,comparative,study compares available,The comparative study compares available,0.7058379,2023
Dia,W4366091323,385,auto,The,advantages,and challenges outlined,The advantages and challenges outlined,0.7236102,2023
Dia,W4366091323,386,auto,Comparative,study,based on weakness,Comparative study based on weakness,0.60408646,2023
Dia,W4366091323,387,auto,In,contrast,", the VSM","In contrast , the VSM",0.7100753,2023
Dia,W4366091323,388,auto,Additionally,",",documents with a,"Additionally , documents with a",0.63370514,2023
Dia,W4366091323,389,auto,Convolutional,neural,network ( CNN,Convolutional neural network ( CNN,0.7340459,2023
Dia,W4366091323,390,auto,However,",",comparatively larger data,"However , comparatively larger data",0.6776861,2023
Dia,W4366091323,391,auto,Poor,data,labeling is another,Poor data labeling is another,0.5658869,2023
Dia,W4366091323,392,auto,Several,classification,"issues , including","Several classification issues , including",0.6333445,2023
Dia,W4366091323,393,auto,One,of,its drawbacks is,One of its drawbacks is,0.5590558,2023
Dia,W4366091323,394,auto,It,is,observed that the,It is observed that the,0.6855354,2023
Dia,W4366091323,395,auto,In,RNN,", weight remains","In RNN , weight remains",0.71804065,2023
Dia,W4366091323,396,auto,However,",",gradient and explosion,"However , gradient and explosion",0.6264571,2023
Dia,W4366091323,397,auto,Its,computation,process is comparatively,Its computation process is comparatively,0.7786528,2023
Dia,W4366091323,398,auto,However,",",for highly optimal,"However , for highly optimal",0.6717745,2023
Dia,W4366091323,399,auto,In,most,"cases , the","In most cases , the",0.7716827,2023
Dia,W4366091323,400,auto,Before,predictions,can be made,Before predictions can be made,0.7269522,2023
Dia,W4366091323,401,auto,On,the,basis of the,On the basis of the,0.8446568,2023
Dia,W4366091323,402,auto,Obtaining,labeled,data for RvNNs,Obtaining labeled data for RvNNs,0.61957777,2023
Dia,W4366091323,403,auto,Compared,to,a typical neural,Compared to a typical neural,0.62633914,2023
Dia,W4366091323,404,auto,Massive,triplet,samples are required,Massive triplet samples are required,0.71889955,2023
Dia,W4366091323,405,auto,Deep,belief,network ( DBN,Deep belief network ( DBN,0.81339914,2023
Dia,W4366091323,406,auto,However,",",DBNs do not,"However , DBNs do not",0.64156973,2023
Dia,W4366091323,407,auto,ut,images,", which could","ut images , which could",0.6245312,2023
Dia,W4366091323,408,auto,Attention,mechanism,can deduce information,Attention mechanism can deduce information,0.74752456,2023
Dia,W4366091323,409,auto,Ambiguous,inputs,can be handled,Ambiguous inputs can be handled,0.6841808,2023
Dia,W4366091323,410,auto,DBM,is,capable of identifying,DBM is capable of identifying,0.63028395,2023
Dia,W4366091323,411,auto,One,of,the limitations of,One of the limitations of,0.6421894,2023
Dia,W4366091323,412,auto,The,restricted,Boltzmann machine (,The restricted Boltzmann machine (,0.66821563,2023
Dia,W4366091323,413,auto,But,the,process of learning,But the process of learning,0.7113739,2023
Dia,W4366091323,414,auto,A,well,- generalized ability,A well - generalized ability,0.72852325,2023
Dia,W4366091323,415,auto,CapsNets,are,not able to,CapsNets are not able to,0.6206615,2023
Dia,W4366091323,416,auto,Using,hidden,deterministic layers as,Using hidden deterministic layers as,0.6960412,2023
Dia,W4366091323,417,auto,It,is,less popular due,It is less popular due,0.64145285,2023
Dia,W4366091323,418,auto,A,generative,adversarial network (,A generative adversarial network (,0.6518714,2023
Dia,W4366091323,419,auto,But,GAN,has a mode,But GAN has a mode,0.7113993,2023
Dia,W4366091323,420,auto,Comparative,study,based on performance,Comparative study based on performance,0.61437535,2023
Dia,W4366091323,421,auto,This,section,compares the performance,This section compares the performance,0.69088745,2023
Dia,W4366091323,422,auto,The,study,of the computational,The study of the computational,0.6018784,2023
Dia,W4366091323,423,auto,In,addition,", understanding the","In addition , understanding the",0.664572,2023
Dia,W4366091323,424,auto,The,complexity,analysis of deep,The complexity analysis of deep,0.7513771,2023
Dia,W4366091323,425,auto,Therefore,",",they cannot be,"Therefore , they cannot be",0.65601635,2023
Dia,W4366091323,426,auto,One,of,the recent studies,One of the recent studies,0.6416074,2023
Dia,W4366091323,427,auto,The,time,complexity of an,The time complexity of an,0.7015796,2023
Dia,W4366091323,428,auto,Due,to,its complex nature,Due to its complex nature,0.6010475,2023
Dia,W4366091323,430,auto,An,empirical,analysis of how,An empirical analysis of how,0.7019921,2023
Dia,W4366091323,431,auto,As,we,step foot into,As we step foot into,0.712309,2023
Dia,W4366091323,432,auto,Deep,learning,has become a,Deep learning has become a,0.67992103,2023
Dia,W4366091323,433,auto,From,developing,cybersecurity and surveillance,From developing cybersecurity and surveillance,0.6266083,2023
Dia,W4366091323,434,auto,With,the,great success of,With the great success of,0.7807754,2023
Dia,W4366091323,435,auto,The,growing,interest in investments,The growing interest in investments,0.67255235,2023
Dia,W4366091323,436,auto,Although,deep,learning demands high,Although deep learning demands high,0.68022054,2023
Dia,W4366091323,437,auto,Therefore,",",when constructing a,"Therefore , when constructing a",0.63804376,2023
Dia,W4366091323,438,auto,Despite,the,fact that physicsinduced,Despite the fact that physicsinduced,0.78196824,2023
Dia,W4366091323,439,auto,There,is,a need for,There is a need for,0.6638349,2023
Dia,W4366091323,440,auto,Another,issue,that must be,Another issue that must be,0.6566951,2023
Dia,W4366091323,441,auto,This,is,especially important in,This is especially important in,0.69500315,2023
Dia,W4366091323,442,auto,ing,conditions,", where the","ing conditions , where the",0.59328,2023
Dia,W4366091323,443,auto,Continuous,decisions,must be made,Continuous decisions must be made,0.75668484,2023
Dia,W4366091323,444,auto,Conclusion,Deep,learning ( DL,Conclusion Deep learning ( DL,0.76489884,2023
Dia,W4366091323,445,auto,With,the,growing availability of,With the growing availability of,0.7773514,2023
Dia,W4366091323,446,auto,This,paper,provides a comprehensive,This paper provides a comprehensive,0.62854546,2023
Dia,W4366091323,447,auto,Some,models,can be trained,Some models can be trained,0.7097359,2023
Dia,W4366091323,448,auto,The,use,of hierarchical layers,The use of hierarchical layers,0.6981374,2023
Dia,W4366091323,449,auto,While,nearly,all of the,While nearly all of the,0.7236466,2023
Dia,W4366091323,450,auto,With,the,availability of big,With the availability of big,0.7988716,2023
Dia,W4366091323,451,auto,Training,DL,models can also,Training DL models can also,0.63523686,2023
Dia,W4366091323,452,auto,The,resulting,models may also,The resulting models may also,0.6846853,2023
Dia,W4366091323,453,auto,In,addition,", DL is","In addition , DL is",0.5725203,2023
Dia,W4366091323,454,auto,Getting,stuck,on local minima,Getting stuck on local minima,0.7076559,2023
Dia,W4366091323,455,auto,CNNs,",","RNNs , GANs","CNNs , RNNs , GANs",0.6117376,2023
Dia,W4366091323,456,auto,However,",",the potential application,"However , the potential application",0.6152359,2023
Dia,W4366091323,457,auto,This,paper,found that advanced,This paper found that advanced,0.6070309,2023
Dia,W4366091323,458,auto,Moreover,",",generative models exhibit,"Moreover , generative models exhibit",0.6057745,2023
Dia,W4366091323,459,auto,Future,networks,should strive to,Future networks should strive to,0.652885,2023
Dia,W4366091323,460,auto,Developing,new,strategies to optimize,Developing new strategies to optimize,0.6653936,2023
Dia,W4366091323,461,auto,Capsule,architectures,may dominate future,Capsule architectures may dominate future,0.7154146,2023
Dia,W4366091323,462,auto,If,the,current challenges can,If the current challenges can,0.71886116,2023
Dia,W4366091323,463,auto,Fig.,2,a 2 Fig.,Fig. 2 a 2 Fig.,0.67885256,2023
Dia,W4366091323,464,auto,network,b,Deep learning neural,network b Deep learning neural,0.5948779,2023
Dia,W4366091323,465,auto,Can,be,trained using unsupervised,Can be trained using unsupervised,0.62002486,2023
Dia,W4366091323,466,auto,Remarks,Sentiment,Sophisticated data pre-,Remarks Sentiment Sophisticated data pre-,0.69769514,2023
Dia,W4366091323,467,auto,The,average,document classification length,The average document classification length,0.75147,2023
Dia,W4366091323,469,auto,Not,investigates,the concept performance,Not investigates the concept performance,0.6571753,2023
Dia,W4366091323,470,auto,Achieved,an,accuracy of 93,Achieved an accuracy of 93,0.5535313,2023
Dia,W4366091323,471,auto,The,macro,- average of,The macro - average of,0.7397521,2023
Dia,W4366091323,472,auto,Propose,a,text clas- sification,Propose a text clas- sification,0.64448035,2023
Dia,W4366091323,473,auto,Introduced,a,text summa- (,Introduced a text summa- (,0.69825625,2023
Dia,W4366091323,474,auto,The,vector,elements characterize the,The vector elements characterize the,0.69270504,2023
Dia,W4366091323,475,auto,It,can,identify similarities among,It can identify similarities among,0.6451255,2023
Dia,W4366091323,476,auto,However,",",due to their,"However , due to their",0.60301495,2023
Dia,W4366091323,477,auto,The,VSM,has been effectively,The VSM has been effectively,0.6581299,2023
Dia,W4366091323,478,auto,Remarks,Location,- Examined only,Remarks Location - Examined only,0.690906,2023
Dia,W4366091323,479,auto,Outperforms,the,baseline graph embeddings,Outperforms the baseline graph embeddings,0.5650226,2023
Dia,W4366091323,480,auto,Develop,a,hypergraph embedding method,Develop a hypergraph embedding method,0.57871896,2023
Dia,W4366091323,481,auto,omains,Study,surveyed Yang et,omains Study surveyed Yang et,0.57093203,2023
Dia,W4366091323,482,auto,The,first,two layers generate,The first two layers generate,0.79137546,2023
Dia,W4366091323,483,auto,The,convolution,layers extract high,The convolution layers extract high,0.74839056,2023
Dia,W4366091323,484,auto,CNNs,are,especially beneficial for,CNNs are especially beneficial for,0.6346292,2023
Dia,W4366091323,485,auto,However,",",sometimes they take,"However , sometimes they take",0.634301,2023
Dia,W4366091323,486,auto,These,models,are typically used,These models are typically used,0.6870368,2023
Dia,W4366091323,488,auto,Object,tracking,- Unsuitable for,Object tracking - Unsuitable for,0.7635431,2023
Dia,W4366091323,489,auto,The,proposed,online multi -,The proposed online multi -,0.6583866,2023
Dia,W4366091323,490,auto,Classify,clinical,text into (,Classify clinical text into (,0.56739193,2023
Dia,W4366091323,491,auto,Predict,user,behavior ( 2017,Predict user behavior ( 2017,0.72924036,2023
Dia,W4366091323,492,auto,Construct,a,CNN - based,Construct a CNN - based,0.6573197,2023
Dia,W4366091323,493,auto,Remarks,Chemical,Coordination is not,Remarks Chemical Coordination is not,0.6178787,2023
Dia,W4366091323,494,auto,This,method,could be answering,This method could be answering,0.5312896,2023
Dia,W4366091323,495,auto,Face,recogni,- The approach,Face recogni - The approach,0.52162635,2023
Dia,W4366091323,496,auto,The,model,obtained almost 100,The model obtained almost 100,0.7100779,2023
Dia,W4366091323,497,auto,The,accuracy,of the model,The accuracy of the model,0.72535056,2023
Dia,W4366091323,498,auto,In,contrast,to conventional neural,In contrast to conventional neural,0.67780626,2023
Dia,W4366091323,499,auto,NTNs,have,been successful in,NTNs have been successful in,0.5818931,2023
Dia,W4366091323,500,auto,Although,the,NTN model is,Although the NTN model is,0.8199486,2023
Dia,W4366091323,501,auto,In,DBN,", a stack","In DBN , a stack",0.78543675,2023
Dia,W4366091323,502,auto,The,DBN,is used (,The DBN is used (,0.7056289,2023
Dia,W4366091323,503,auto,The,RBM,has the advantage,The RBM has the advantage,0.6631829,2023
Dia,W4366091323,504,auto,The,DEEN,model is estimation,The DEEN model is estimation,0.5769108,2023
Dia,W4366091323,505,auto,Effectively,captures,com- Building plex,Effectively captures com- Building plex,0.75345016,2023
Dia,W4366091323,506,auto,The,proposed,model's normalized root,The proposed model's normalized root,0.6551211,2023
Dia,W4366091323,507,auto,The,method,resolved the function,The method resolved the function,0.5694929,2023
Dia,W4366091323,508,auto,ning,estimator,network performs well,ning estimator network performs well,0.7709392,2023
Dia,W4366091323,509,auto,The,model,is capable of,The model is capable of,0.7172735,2023
Dia,W4366091323,510,auto,Apply,a,non-linear chaotic system,Apply a non-linear chaotic system,0.66700006,2023
Dia,W4366091323,511,auto,It,includes,a feed -,It includes a feed -,0.64536613,2023
Dia,W4366091323,512,auto,In,contrast,to DBNs and,In contrast to DBNs and,0.68456185,2023
Dia,W4366091323,513,auto,Remarks,Finite,deforma-- Nonconvexity of,Remarks Finite deforma-- Nonconvexity of,0.73136145,2023
Dia,W4366091323,514,auto,Fulfils,equilibrium,state when potential,Fulfils equilibrium state when potential,0.8324277,2023
Dia,W4366091323,515,auto,The,study,makes static back,The study makes static back,0.5828533,2023
Dia,W4366091323,516,auto,Directly,minimizes,potential energy Propose,Directly minimizes potential energy Propose,0.73259896,2023
Dia,W4366091323,517,auto,The,method,through which the,The method through which the,0.52229637,2023
Dia,W4366091323,518,auto,These,networks,are extensively utilized,These networks are extensively utilized,0.6440599,2023
Dia,W4366091323,519,auto,",",where,image and video,", where image and video",0.62348616,2023
Dia,W4366091323,520,auto,The,DCN,is also used,The DCN is also used,0.6979335,2023
Dia,W4366091323,521,auto,Remarks,Image,transla - More,Remarks Image transla - More,0.7291901,2023
Dia,W4366091323,522,auto,Image,costs,of sparse coding,Image costs of sparse coding,0.5372709,2023
Dia,W4366091323,523,auto,Complies,with,few parameters and,Complies with few parameters and,0.7295685,2023
Dia,W4366091323,524,auto,The,model,was found suitable,The model was found suitable,0.68800217,2023
Dia,W4366091323,525,auto,The,use,of deep predictive,The use of deep predictive,0.699524,2023
Dia,W4366091323,526,auto,The,predictive,coding network with,The predictive coding network with,0.6997177,2023
Dia,W4366091323,527,auto,Dora,et,al.,Dora et al.,0.58987945,2023
Dia,W4366091323,528,auto,Develop,a,generative ( 2018,Develop a generative ( 2018,0.64443475,2023
Dia,W4366091323,529,auto,The,style,- based genera-,The style - based genera-,0.69809026,2023
Dia,W4366091323,530,auto,These,training,samples were perceived,These training samples were perceived,0.6797146,2023
Dia,W4366091323,531,auto,The,authors,tested the model,The authors tested the model,0.5692852,2023
Dia,W4366091323,532,auto,The,proposed,methodol- ogy was,The proposed methodol- ogy was,0.6127181,2023
Dia,W4366091323,533,auto,The,proposed,generator improved the,The proposed generator improved the,0.6895641,2023
Dia,W4366091323,534,auto,The,generator,also disentangled the,The generator also disentangled the,0.65266937,2023
Dia,W4366091323,535,auto,The,noise,label generator model,The noise label generator model,0.70325047,2023
Dia,W4366091323,536,auto,n,-,random aspects of,n - random aspects of,0.68891066,2023
Dia,W4366091323,537,auto,Moreo-,ver,", the data","Moreo- ver , the data",0.62378293,2023
Dia,W4366091323,538,auto,A,prediction,model was also,A prediction model was also,0.7066116,2023
Dia,W4366091323,539,auto,The,proposed,approach pulled out,The proposed approach pulled out,0.65187293,2023
Dia,W4366091323,540,auto,A,style,transfer - based,A style transfer - based,0.72536045,2023
Dia,W4366091323,541,auto,The,authors,proposed a novel,The authors proposed a novel,0.56900346,2023
Dia,W4366091323,542,auto,supervision,",",automatically can detect,"supervision , automatically can detect",0.6045463,2023
Dia,W4366091323,543,auto,Time,Series,Prediction Medium High,Time Series Prediction Medium High,0.7196662,2023
Dia,W4366091323,544,auto,Malicious,URLs,Detection High Medium,Malicious URLs Detection High Medium,0.5855501,2023
Dia,W4366091323,545,auto,Time,Series,Prediction Medium Medium,Time Series Prediction Medium Medium,0.7112482,2023
Dia,W4366091323,546,auto,Time,Series,Prediction Medium Medium,Time Series Prediction Medium Medium,0.7112482,2023
Dia,W4366091323,547,auto,The,authors,highly express their,The authors highly express their,0.5392259,2023
Dia,W4366091323,548,auto,The,authors,declare that they,The authors declare that they,0.59452945,2023
Dia,W4366091323,549,auto,Publisher's,Note,Springer Nature remains,Publisher's Note Springer Nature remains,0.437567,2023
Dia,W4366091323,550,auto,Comparative,study,of static and,Comparative study of static and,0.5777233,2023
Dia,W4366091323,551,auto,Breast,cancer,classification using deep,Breast cancer classification using deep,0.6420766,2023
Dia,W4366091323,552,auto,Solar,energy,forecasting based on,Solar energy forecasting based on,0.6836739,2023
Dia,W4366091323,553,auto,Brain,tumor,type classification via,Brain tumor type classification via,0.6455914,2023
Dia,W4366091323,554,auto,Proceedings,-,international conference on,Proceedings - international conference on,0.58706677,2023
Dia,W4366091323,555,auto,2018,84513,79 Deep learning,2018 84513 79 Deep learning,0.6577755,2023
Dia,W4366091323,556,auto,SpringerBriefs,in,computer science 2019,SpringerBriefs in computer science 2019,0.5205465,2023
Dia,W4366091323,557,auto,What,regularized,auto - encoders,What regularized auto - encoders,0.71300197,2023
Dia,W4366091323,558,auto,data,-,generating distribution G,data - generating distribution G,0.67126983,2023
Dia,W4366091323,559,auto,A,joint,deep Boltzmann machine,A joint deep Boltzmann machine,0.6221732,2023
Dia,W4366091323,560,auto,Predicting,hurricane,trajectories using a,Predicting hurricane trajectories using a,0.64388293,2023
Dia,W4366091323,561,auto,2019,33014,68 Transportation sentiment,2019 33014 68 Transportation sentiment,0.7527068,2023
Dia,W4366091323,562,auto,Predicting,physical,time series using,Predicting physical time series using,0.5575352,2023
Dia,W4366091323,563,auto,Computer,aided,decision making for,Computer aided decision making for,0.74418485,2023
Dia,W4366091323,564,auto,A,multimodal,feature learning approach,A multimodal feature learning approach,0.62735015,2023
Dia,W4366091323,565,auto,Deep,attention,neural tensor network,Deep attention neural tensor network,0.7009125,2023
Dia,W4366091323,566,auto,Lecture,notes,in computer science,Lecture notes in computer science,0.4772718,2023
Dia,W4366091323,567,auto,Meta,-,learning deep energy,Meta - learning deep energy,0.56159675,2023
Dia,W4366091323,568,auto,2020,.,08 . 005,2020 . 08 . 005,0.62932354,2023
Dia,W4366091323,569,auto,2019,7,Learning long -,2019 7 Learning long -,0.5264512,2023
Dia,W4366091323,570,auto,EEE,Trans,Neural Netw 5,EEE Trans Neural Netw 5,0.71467525,2023
Dia,W4366091323,571,auto,Representation,learning,: a review,Representation learning : a review,0.6624578,2023
Dia,W4366091323,572,auto,Proceedings,of,the IEEE international,Proceedings of the IEEE international,0.55918026,2023
Dia,W4366091323,573,auto,Question,answering,with subgraph embeddings,Question answering with subgraph embeddings,0.715529,2023
Dia,W4366091323,574,auto,Large,scale,GaN training for,Large scale GaN training for,0.6194568,2023
Dia,W4366091323,575,auto,Proceedings,of,the IEEE computer,Proceedings of the IEEE computer,0.5467427,2023
Dia,W4366091323,576,auto,An,experimental,study on breast,An experimental study on breast,0.67837477,2023
Dia,W4366091323,577,auto,A,review,of deep learning,A review of deep learning,0.6427001,2023
Dia,W4366091323,578,auto,Deep,speech,: scaling up,Deep speech : scaling up,0.6872631,2023
Dia,W4366091323,579,auto,Multi,-,lane capsule network,Multi - lane capsule network,0.58441484,2023
Dia,W4366091323,580,auto,Trans,Pattern,Anal Mach Intell,Trans Pattern Anal Mach Intell,0.5333671,2023
Dia,W4366091323,581,auto,Domain,adaptive,faster R -,Domain adaptive faster R -,0.8087281,2023
Dia,W4366091323,582,auto,Proceedings,of,the IEEE computer,Proceedings of the IEEE computer,0.5467427,2023
Dia,W4366091323,583,auto,3,2016,Long short -,3 2016 Long short -,0.6959635,2023
Dia,W4366091323,584,auto,10.1145/2649387.2649442,th,ACM conference on,10.1145/2649387.2649442 th ACM conference on,0.47509915,2023
Dia,W4366091323,585,auto,Online,multi,- object tracking,Online multi - object tracking,0.589659,2023
Dia,W4366091323,586,auto,Proceedings,of,the IEEE international,Proceedings of the IEEE international,0.55918026,2023
Dia,W4366091323,587,auto,Natural,language,processing ( Almost,Natural language processing ( Almost,0.7239773,2023
Dia,W4366091323,588,auto,Comparative,study,of CNN and,Comparative study of CNN and,0.57994604,2023
Dia,W4366091323,589,auto,Phone,recognition,with the mean,Phone recognition with the mean,0.7146026,2023
Dia,W4366091323,590,auto,Predicting,the,popularity of instagram,Predicting the popularity of instagram,0.6214633,2023
Dia,W4366091323,591,auto,Trans,Signal,Inf Process 3,Trans Signal Inf Process 3,0.6382315,2023
Dia,W4366091323,592,auto,Deep,learning,: methods and,Deep learning : methods and,0.75141853,2023
Dia,W4366091323,593,auto,Hyperspectral,image,classification with capsule,Hyperspectral image classification with capsule,0.6600253,2023
Dia,W4366091323,595,auto,Strategies,for,training large scale,Strategies for training large scale,0.63798046,2023
Dia,W4366091323,596,auto,An,intelligent,Chatbot using deep,An intelligent Chatbot using deep,0.71902364,2023
Dia,W4366091323,597,auto,A,deep,hybrid learning model,A deep hybrid learning model,0.5837892,2023
Dia,W4366091323,598,auto,An,overview,of deep learning,An overview of deep learning,0.6767513,2023
Dia,W4366091323,599,auto,ns,areas,M Dixit A,ns areas M Dixit A,0.59718573,2023
Dia,W4366091323,600,auto,2018,international,conference on advances,2018 international conference on advances,0.7053718,2023
Dia,W4366091323,601,auto,Efficiency,and,scalability of multi,Efficiency and scalability of multi,0.5923334,2023
Dia,W4366091323,602,auto,A,deep,predictive coding network,A deep predictive coding network,0.59355056,2023
Dia,W4366091323,603,auto,A,learned,representation for artistic,A learned representation for artistic,0.6671117,2023
Dia,W4366091323,604,auto,Proceedings,20th,annual conference cognitive,Proceedings 20th annual conference cognitive,0.7216084,2023
Dia,W4366091323,605,auto,1998,14,Finding structure in,1998 14 Finding structure in,0.46913442,2023
Dia,W4366091323,606,auto,The,shape,boltzmann machine :,The shape boltzmann machine :,0.67709696,2023
Dia,W4366091323,607,auto,Evaluating,deep,learning architectures for,Evaluating deep learning architectures for,0.6169834,2023
Dia,W4366091323,608,auto,The,deep,learning - based,The deep learning - based,0.69459486,2023
Dia,W4366091323,610,auto,Potential,",",challenges and future,"Potential , challenges and future",0.550547,2023
Dia,W4366091323,611,auto,Deep,echo,state networks for,Deep echo state networks for,0.6642299,2023
Dia,W4366091323,612,auto,2018,SAR,image change detection,2018 SAR image change detection,0.68552864,2023
Dia,W4366091323,613,auto,Convolutional,sequence,to sequence learning,Convolutional sequence to sequence learning,0.63199407,2023
Dia,W4366091323,614,auto,2017,34,Generation of spectral,2017 34 Generation of spectral,0.56139296,2023
Dia,W4366091323,615,auto,ert,J,Suomalainen J Tang,ert J Suomalainen J Tang,0.67343515,2023
Dia,W4366091323,616,auto,A,survey,on deep learning,A survey on deep learning,0.6487544,2023
Dia,W4366091323,617,auto,2017,Exploring,the structure of,2017 Exploring the structure of,0.68562114,2023
Dia,W4366091323,618,auto,British,machine,vision conference 2017,British machine vision conference 2017,0.5283147,2023
Dia,W4366091323,619,auto,A,novel,deep learning architecture,A novel deep learning architecture,0.59310275,2023
Dia,W4366091323,620,auto,International,conference,on recent advances,International conference on recent advances,0.7433944,2023
Dia,W4366091323,621,auto,Generative,adversarial,nets I J,Generative adversarial nets I J,0.72916895,2023
Dia,W4366091323,622,auto,Maxout,networks,I Goodfellow Y,Maxout networks I Goodfellow Y,0.641819,2023
Dia,W4366091323,624,auto,Deep,learning,A review of,Deep learning A review of,0.74819577,2023
Dia,W4366091323,625,auto,Framewise,phoneme,classification with bidirectional,Framewise phoneme classification with bidirectional,0.62717205,2023
Dia,W4366091323,627,auto,Hybrid,speech,recognition with Deep,Hybrid speech recognition with Deep,0.7516893,2023
Dia,W4366091323,628,auto,2013,IEEE,workshop on automatic,2013 IEEE workshop on automatic,0.67322445,2023
Dia,W4366091323,629,auto,Deep,learning,for visual understanding,Deep learning for visual understanding,0.7550269,2023
Dia,W4366091323,630,auto,Deep,learning,for object detection,Deep learning for object detection,0.71500355,2023
Dia,W4366091323,631,auto,Hybrid,artificial,neural networks :,Hybrid artificial neural networks :,0.66487175,2023
Dia,W4366091323,632,auto,Learning,temporal,regularity in video,Learning temporal regularity in video,0.63455206,2023
Dia,W4366091323,633,auto,in,Alam,M S Ahsan,in Alam M S Ahsan,0.73690444,2023
Dia,W4366091323,634,auto,International,conference,on innovations in,International conference on innovations in,0.6743978,2023
Dia,W4366091323,635,auto,2018,87456,15 Cv -,2018 87456 15 Cv -,0.6883932,2023
Dia,W4366091323,637,auto,Facial,expression,recognition using deep,Facial expression recognition using deep,0.63190126,2023
Dia,W4366091323,638,auto,Proceedings,-,2013 humaine association,Proceedings - 2013 humaine association,0.5660744,2023
Dia,W4366091323,639,auto,Deep,belief,networks .,Deep belief networks .,0.6576908,2023
Dia,W4366091323,641,auto,Deep,neural,networks for acoustic,Deep neural networks for acoustic,0.6797848,2023
Dia,W4366091323,642,auto,Transforming,auto,- encoders G,Transforming auto - encoders G,0.6777916,2023
Dia,W4366091323,643,auto,Lecture,notes,in computer science,Lecture notes in computer science,0.47727197,2023
Dia,W4366091323,644,auto,Proceedings,of,the IEEE computer,Proceedings of the IEEE computer,0.5467425,2023
Dia,W4366091323,645,auto,Model,complexity,of deep learning,Model complexity of deep learning,0.734925,2023
Dia,W4366091323,646,auto,Attribute,-,enhanced face recognition,Attribute - enhanced face recognition,0.55579144,2023
Dia,W4366091323,647,auto,Proceedings,of,the IEEE international,Proceedings of the IEEE international,0.5591803,2023
Dia,W4366091323,648,auto,Proceedings,of,the IEEE international,Proceedings of the IEEE international,0.5591803,2023
Dia,W4366091323,649,auto,Deep,recursive,neural networks for,Deep recursive neural networks for,0.7310302,2023
Dia,W4366091323,650,auto,nsor,networks,with diagonal slice,nsor networks with diagonal slice,0.65065366,2023
Dia,W4366091323,651,auto,Accident,scenario,generation with recurrent,Accident scenario generation with recurrent,0.74894,2023
Dia,W4366091323,652,auto,2018,Hyperspectral,image classification with,2018 Hyperspectral image classification with,0.7664669,2023
Dia,W4366091323,653,auto,Neural,GPUs,learn algorithms Ł,Neural GPUs learn algorithms Ł,0.726863,2023
Dia,W4366091323,654,auto,2016,4,conference track proceedings,2016 4 conference track proceedings,0.64279985,2023
Dia,W4366091323,655,auto,Proceedings,of,the IEEE conference,Proceedings of the IEEE conference,0.568801,2023
Dia,W4366091323,656,auto,2019,Towards,precision agriculture :,2019 Towards precision agriculture :,0.6934547,2023
Dia,W4366091323,657,auto,The,deep,learning vision for,The deep learning vision for,0.7122287,2023
Dia,W4366091323,658,auto,A,systematic,review on deep,A systematic review on deep,0.70698,2023
Dia,W4366091323,659,auto,A,survey,of the recent,A survey of the recent,0.73359466,2023
Dia,W4366091323,660,auto,Hadamard,product,for low -,Hadamard product for low -,0.629199,2023
Dia,W4366091323,661,auto,l,networks,T S Kim,l networks T S Kim,0.61178404,2023
Dia,W4366091323,662,auto,Computer,society,conference on computer,Computer society conference on computer,0.6875844,2023
Dia,W4366091323,663,auto,The,case,for learned index,The case for learned index,0.69137883,2023
Dia,W4366091323,664,auto,Proceedings,of,the ACM SIGMOD,Proceedings of the ACM SIGMOD,0.5181615,2023
Dia,W4366091323,665,auto,Association,for,computing machinery the,Association for computing machinery the,0.6823316,2023
Dia,W4366091323,666,auto,Association,for,computing machinery New,Association for computing machinery New,0.6039594,2023
Dia,W4366091323,667,auto,ImageNet,classification,with deep convolutional,ImageNet classification with deep convolutional,0.68199724,2023
Dia,W4366091323,668,auto,A,deep,neural network based,A deep neural network based,0.6445712,2023
Dia,W4366091323,669,auto,Hyperspectral,image,data analysis D,Hyperspectral image data analysis D,0.7626493,2023
Dia,W4366091323,670,auto,An,experimental,review on deep,An experimental review on deep,0.66103315,2023
Dia,W4366091323,671,auto,Temporal,convolutional,networks : a,Temporal convolutional networks : a,0.6435567,2023
Dia,W4366091323,672,auto,Lecture,notes,in computer science,Lecture notes in computer science,0.47727194,2023
Dia,W4366091323,673,auto,Photo,-,realistic single image,Photo - realistic single image,0.6503102,2023
Dia,W4366091323,674,auto,Proceedings,-,30th IEEE conference,Proceedings - 30th IEEE conference,0.58461875,2023
Dia,W4366091323,676,auto,The,time,complexity analysis of,The time complexity analysis of,0.66841716,2023
Dia,W4366091323,677,auto,Proceedings,-,2nd international conference,Proceedings - 2nd international conference,0.5911389,2023
Dia,W4366091323,678,auto,the,26th,international conference on,the 26th international conference on,0.6150521,2023
Dia,W4366091323,679,auto,Deep,learning,of the tissue,Deep learning of the tissue,0.7054386,2023
Dia,W4366091323,680,auto,Manifold,-,based multi -,Manifold - based multi -,0.6234383,2023
Dia,W4366091323,681,auto,Modeling,source,syntax for neural,Modeling source syntax for neural,0.64997506,2023
Dia,W4366091323,682,auto,2017a,-,55th annual meeting,2017a - 55th annual meeting,0.5688653,2023
Dia,W4366091323,683,auto,Proceedings,-,2017 IEEE international,Proceedings - 2017 IEEE international,0.52309585,2023
Dia,W4366091323,684,auto,Proceedings,of,the IEEE computer,Proceedings of the IEEE computer,0.5467425,2023
