topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
SA2022_2025,W4220866631,91,auto,Therefore,",",the collected EEG,"Therefore , the collected EEG",0.6702258
SA2022_2025,W4220866631,92,auto,The,research,paradigm should not,The research paradigm should not,0.62506956
SA2022_2025,W4220866631,93,auto,The,preprocessing,for the acquired,The preprocessing for the acquired,0.6218773
SA2022_2025,W4220866631,94,auto,These,above,artifacts can be,These above artifacts can be,0.6417633
SA2022_2025,W4220866631,95,auto,The,filtering,process cannot remove,The filtering process cannot remove,0.7219019
SA2022_2025,W4220866631,96,auto,We,can,utilize the Artifact,We can utilize the Artifact,0.5925329
SA2022_2025,W4220866631,97,auto,The,ASR,method consists of,The ASR method consists of,0.6788869
SA2022_2025,W4220866631,98,auto,Furthermore,",",the Common Average,"Furthermore , the Common Average",0.6018828
SA2022_2025,W4220866631,99,auto,Even,though,the emotion -,Even though the emotion -,0.7021154
SA2022_2025,W4220866631,100,auto,This,kind,of data is,This kind of data is,0.6731541
SA2022_2025,W4220866631,101,auto,By,the,"way , we","By the way , we",0.71258336
SA2022_2025,W4220866631,102,auto,Channel,selection,will decrease the,Channel selection will decrease the,0.6929593
SA2022_2025,W4220866631,104,auto,The,most,direct method for,The most direct method for,0.6301531
SA2022_2025,W4220866631,105,auto,Some,studies,also adopt the,Some studies also adopt the,0.61203
SA2022_2025,W4220866631,107,auto,The,frequency,- domain attribute,The frequency - domain attribute,0.73129994
SA2022_2025,W4220866631,108,auto,Moreover,",",it has a,"Moreover , it has a",0.60290074
SA2022_2025,W4220866631,109,auto,Therefore,",",the frequency -,"Therefore , the frequency -",0.63517827
SA2022_2025,W4220866631,110,auto,However,",",the single domain,"However , the single domain",0.6350983
SA2022_2025,W4220866631,111,auto,For,the,"non-steady signal ,","For the non-steady signal ,",0.7703233
SA2022_2025,W4220866631,112,auto,It,needs,a transition from,It needs a transition from,0.635432
SA2022_2025,W4220866631,113,auto,The,raw,EEG signal is,The raw EEG signal is,0.6925005
SA2022_2025,W4220866631,114,auto,Specifically,",",the discrete wavelet,"Specifically , the discrete wavelet",0.63346285
SA2022_2025,W4220866631,115,auto,Approximation,coefficients,describe the high,Approximation coefficients describe the high,0.6644592
SA2022_2025,W4220866631,116,auto,The,decomposition,process is an,The decomposition process is an,0.7264528
SA2022_2025,W4220866631,117,auto,This,process,"is iterative ,","This process is iterative ,",0.68263876
SA2022_2025,W4220866631,118,auto,The,effectiveness,and robustness of,The effectiveness and robustness of,0.62338704
SA2022_2025,W4220866631,120,auto,In,addition,", specific phenomena","In addition , specific phenomena",0.6813897
SA2022_2025,W4220866631,121,auto,Some,cognitive,studies based on,Some cognitive studies based on,0.6582045
SA2022_2025,W4220866631,122,auto,Brain,network,Features High -,Brain network Features High -,0.67060506
SA2022_2025,W4220866631,123,auto,The,estimation,and construction of,The estimation and construction of,0.7506614
SA2022_2025,W4220866631,124,auto,Automatic,feature,selection techniques can,Automatic feature selection techniques can,0.67454094
SA2022_2025,W4220866631,125,auto,The,',filter method ',The ' filter method ',0.72726434
SA2022_2025,W4220866631,126,auto,',Hence,we recommend utilizing,' Hence we recommend utilizing,0.73440444
SA2022_2025,W4220866631,127,auto,The,most,widely used ',The most widely used ',0.72729516
SA2022_2025,W4220866631,128,auto,The,2,test - based,The 2 test - based,0.62883496
SA2022_2025,W4220866631,129,auto,Features,with,a higher 2,Features with a higher 2,0.7263996
SA2022_2025,W4220866631,130,auto,The,mutual,information is calculated,The mutual information is calculated,0.72434014
SA2022_2025,W4220866631,131,auto,The,most,representative mutual information,The most representative mutual information,0.6520193
SA2022_2025,W4220866631,132,auto,The,',wrapper method ',The ' wrapper method ',0.68860716
SA2022_2025,W4220866631,133,auto,It,is,originally designed by,It is originally designed by,0.6497593
SA2022_2025,W4220866631,134,auto,The,definitions,of feature importance,The definitions of feature importance,0.67576665
SA2022_2025,W4220866631,135,auto,For,recognition,"tasks , the","For recognition tasks , the",0.6658493
SA2022_2025,W4220866631,136,auto,However,",",the automatically selected,"However , the automatically selected",0.651561
SA2022_2025,W4220866631,137,auto,For,example,", Haufe et","For example , Haufe et",0.6398403
SA2022_2025,W4220866631,138,auto,3.8.3,Feature,Smoothing .,3.8.3 Feature Smoothing .,0.5783549
SA2022_2025,W4220866631,139,auto,We,know,that EEG is,We know that EEG is,0.72708774
SA2022_2025,W4220866631,140,auto,The,features,extracted from EEG,The features extracted from EEG,0.6737574
SA2022_2025,W4220866631,141,auto,In,addition,", though increasing","In addition , though increasing",0.6254068
SA2022_2025,W4220866631,142,auto,Regarding,this,", feature smoothing","Regarding this , feature smoothing",0.7300972
SA2022_2025,W4220866631,143,auto,For,example,", we can","For example , we can",0.6133822
SA2022_2025,W4220866631,144,auto,We,summarize,existing pattern recognition,We summarize existing pattern recognition,0.49877423
SA2022_2025,W4220866631,145,auto,The,simplest,method follows the,The simplest method follows the,0.63426787
SA2022_2025,W4220866631,146,auto,At,present,", machine learning","At present , machine learning",0.5906446
SA2022_2025,W4220866631,147,auto,Wang,et,al . [,Wang et al . [,0.57996
SA2022_2025,W4220866631,148,auto,The,implicit,correlations over different,The implicit correlations over different,0.75348425
SA2022_2025,W4220866631,149,auto,Convolutional,neural,networks ( CNN,Convolutional neural networks ( CNN,0.72912383
SA2022_2025,W4220866631,150,auto,Applying,CNN,to detecting emotions,Applying CNN to detecting emotions,0.6136271
SA2022_2025,W4220866631,151,auto,Two,central,problems need to,Two central problems need to,0.66718054
SA2022_2025,W4220866631,152,auto,As,shown,in Figure 9,As shown in Figure 9,0.7513362
SA2022_2025,W4220866631,153,auto,The,EmotionCaps,part reshapes the,The EmotionCaps part reshapes the,0.71752673
SA2022_2025,W4220866631,154,auto,Then,",",the vector is,"Then , the vector is",0.6562472
SA2022_2025,W4220866631,155,auto,Then,",",i c is,"Then , i c is",0.6803949
SA2022_2025,W4220866631,156,auto,The,dynamic,routing algorithm iterates,The dynamic routing algorithm iterates,0.71101135
SA2022_2025,W4220866631,157,auto,The,values,of are 0,The values of are 0,0.66510606
SA2022_2025,W4220866631,158,auto,The,final,part attempts to,The final part attempts to,0.70299
SA2022_2025,W4220866631,159,auto,Thus,",",it can prevent,"Thus , it can prevent",0.6715947
SA2022_2025,W4220866631,160,auto,The,structure,uses a three,The structure uses a three,0.63611186
SA2022_2025,W4220866631,161,auto,This,model,uses L2 for,This model uses L2 for,0.67175597
SA2022_2025,W4220866631,162,auto,The,margin,loss is shown,The margin loss is shown,0.7007433
SA2022_2025,W4220866631,163,auto,The,λ,is down -,The λ is down -,0.66461647
SA2022_2025,W4220866631,164,auto,e,v,represents the final,e v represents the final,0.68639
SA2022_2025,W4220866631,166,auto,In,order,to increase the,In order to increase the,0.71533674
SA2022_2025,W4220866631,167,auto,The,duration,of the sliding,The duration of the sliding,0.65782547
SA2022_2025,W4220866631,168,auto,Each,section,was regarded as,Each section was regarded as,0.58001584
SA2022_2025,W4220866631,169,auto,The,number,of EEG samples,The number of EEG samples,0.66200733
SA2022_2025,W4220866631,170,auto,Architecture,of,the capsule network,Architecture of the capsule network,0.5863938
SA2022_2025,W4220866631,171,auto,ReLU,:,rectified linear unit,ReLU : rectified linear unit,0.6340048
SA2022_2025,W4220866631,172,auto,In,the,"PrimaryCaps part ,","In the PrimaryCaps part ,",0.74741757
SA2022_2025,W4220866631,173,auto,After,the,"convolution operation ,","After the convolution operation ,",0.748064
SA2022_2025,W4220866631,174,auto,Then,",",the squash activation,"Then , the squash activation",0.6232039
SA2022_2025,W4220866631,175,auto,reshapes,the,7 7 arrays,reshapes the 7 7 arrays,0.6675432
SA2022_2025,W4220866631,176,auto,Then,",",the vector is,"Then , the vector is",0.6562472
SA2022_2025,W4220866631,177,auto,Then,",",is determined by,"Then , is determined by",0.61964333
SA2022_2025,W4220866631,178,auto,Lastly,",",the output vector,"Lastly , the output vector",0.6266637
SA2022_2025,W4220866631,179,auto,The,values,of are 0,The values of are 0,0.66510606
SA2022_2025,W4220866631,180,auto,to,reconstruct,the input MFM,to reconstruct the input MFM,0.7425607
SA2022_2025,W4220866631,181,auto,Thus,",",it can prevent,"Thus , it can prevent",0.6715947
SA2022_2025,W4220866631,182,auto,The,structure,uses a three,The structure uses a three,0.63611186
SA2022_2025,W4220866631,183,auto,This,model,uses L2 for,This model uses L2 for,0.67175597
SA2022_2025,W4220866631,184,auto,represents,the,final output vector,represents the final output vector,0.669059
SA2022_2025,W4220866631,185,auto,In,order,to increase the,In order to increase the,0.71533674
SA2022_2025,W4220866631,186,auto,The,duration,of the sliding,The duration of the sliding,0.65782547
SA2022_2025,W4220866631,187,auto,Each,section,was regarded as,Each section was regarded as,0.58001584
SA2022_2025,W4220866631,188,auto,The,number,of EEG samples,The number of EEG samples,0.66200733
SA2022_2025,W4220866631,189,auto,Specifically,",","through downsampling ,","Specifically , through downsampling ,",0.6808152
SA2022_2025,W4220866631,190,auto,Nevertheless,",",the advantage of,"Nevertheless , the advantage of",0.6057162
SA2022_2025,W4220866631,192,auto,For,the,"candidate pathways ,","For the candidate pathways ,",0.7762596
SA2022_2025,W4220866631,193,auto,Formally,",",for a given,"Formally , for a given",0.6049874
SA2022_2025,W4220866631,194,auto,To,find,those salient connections,To find those salient connections,0.6270668
SA2022_2025,W4220866631,195,auto,Also,encouraged,by the research,Also encouraged by the research,0.65833306
SA2022_2025,W4220866631,196,auto,Another,similar,work is illustrated,Another similar work is illustrated,0.6078124
SA2022_2025,W4220866631,197,auto,B.,Other,Existing Methods for,B. Other Existing Methods for,0.538344
SA2022_2025,W4220866631,198,auto,For,example,", Zheng [","For example , Zheng [",0.65775484
SA2022_2025,W4220866631,199,auto,PROPOSED,ODEL,FOR EEG EMOTION,PROPOSED ODEL FOR EEG EMOTION,0.68453515
SA2022_2025,W4220866631,200,auto,To,specify,the proposed method,To specify the proposed method,0.6538011
SA2022_2025,W4220866631,201,auto,For,this,"reason , the","For this reason , the",0.757163
SA2022_2025,W4220866631,202,auto,In,BiHDM,", we separately","In BiHDM , we separately",0.65186226
SA2022_2025,W4220866631,203,auto,Meanwhile,",",to consider the,"Meanwhile , to consider the",0.7004202
SA2022_2025,W4220866631,204,auto,These,two,directional RNNs are,These two directional RNNs are,0.7253523
SA2022_2025,W4220866631,205,auto,Concretely,",",for an EEG,"Concretely , for an EEG",0.6157993
SA2022_2025,W4220866631,206,auto,For,example,", Wei et","For example , Wei et",0.5988166
SA2022_2025,W4220866631,207,auto,When,building,a spatial -,When building a spatial -,0.68041414
SA2022_2025,W4220866631,208,auto,For,example,", Zhang et","For example , Zhang et",0.6186143
SA2022_2025,W4220866631,209,auto,Traditional,BCI,solutions rely on,Traditional BCI solutions rely on,0.6272393
SA2022_2025,W4220866631,210,auto,As,the,SCM is symmetric,As the SCM is symmetric,0.7050438
SA2022_2025,W4220866631,211,auto,Though,lots,of works mentioned,Though lots of works mentioned,0.66891986
SA2022_2025,W4220866631,212,auto,Actually,",",the RNNs tend,"Actually , the RNNs tend",0.64111155
SA2022_2025,W4220866631,213,auto,The,reason,for that is,The reason for that is,0.7488885
SA2022_2025,W4220866631,214,auto,Route,:,3→7→11 and 5→7→11,Route : 3→7→11 and 5→7→11,0.64177495
SA2022_2025,W4220866631,215,auto,We,hope,the developed AI,We hope the developed AI,0.67915416
SA2022_2025,W4220866631,216,auto,Nevertheless,",",the difference in,"Nevertheless , the difference in",0.6170699
SA2022_2025,W4220866631,217,auto,For,example,", Kim and","For example , Kim and",0.60633934
SA2022_2025,W4220866631,218,auto,This,problem,is typically referred,This problem is typically referred,0.64107853
SA2022_2025,W4220866631,219,auto,The,EEG,data exhibit ',The EEG data exhibit ',0.72177434
SA2022_2025,W4220866631,220,auto,The,differences,among source users,The differences among source users,0.6991502
SA2022_2025,W4220866631,221,auto,Some,studies,have shown that,Some studies have shown that,0.6478187
SA2022_2025,W4220866631,222,auto,The,domain,shift problem will,The domain shift problem will,0.7151344
SA2022_2025,W4220866631,223,auto,Take,the,DEAP dataset for,Take the DEAP dataset for,0.71135354
SA2022_2025,W4220866631,224,auto,This,drives,the relevant researchers,This drives the relevant researchers,0.5986284
SA2022_2025,W4220866631,225,auto,At,present,", there are","At present , there are",0.59486365
SA2022_2025,W4220866631,226,auto,The,calibration,- based methods,The calibration - based methods,0.71395487
SA2022_2025,W4220866631,227,auto,For,example,", Mohammad and","For example , Mohammad and",0.5994082
SA2022_2025,W4220866631,228,auto,(,2,) Another way,( 2 ) Another way,0.61458653
SA2022_2025,W4220866631,229,auto,Zhou,et,al . [,Zhou et al . [,0.5768049
SA2022_2025,W4220866631,230,auto,The,framework,of the proposed,The framework of the proposed,0.6030037
SA2022_2025,W4220866631,231,auto,For,each,"selected source ,","For each selected source ,",0.7879833
SA2022_2025,W4220866631,233,auto,EXPERIMENTS,A.,EEG Dataset was,EXPERIMENTS A. EEG Dataset was,0.6054982
SA2022_2025,W4220866631,234,auto,Each,participant,watched 40 one,Each participant watched 40 one,0.61703277
SA2022_2025,W4220866631,235,auto,After,watching,each ve feelings,After watching each ve feelings,0.710156
SA2022_2025,W4220866631,237,auto,In,this,"work , binary","In this work , binary",0.7508474
SA2022_2025,W4220866631,238,auto,We,adopted,""" one -","We adopted "" one -",0.70301026
SA2022_2025,W4220866631,239,auto,Each,time,", one s","Each time , one s",0.6356756
SA2022_2025,W4220866631,240,auto,In,source,"clustering , we","In source clustering , we",0.6395499
SA2022_2025,W4220866631,241,auto,In,recent,"years , the","In recent years , the",0.6274213
SA2022_2025,W4220866631,242,auto,For,a,domain = {,For a domain = {,0.6337925
SA2022_2025,W4220866631,243,auto,When,source,"domain { ,","When source domain { ,",0.6349982
SA2022_2025,W4220866631,244,auto,Transfer,Learning,maps the EEG,Transfer Learning maps the EEG,0.71162987
SA2022_2025,W4220866631,245,auto,For,example,", Lan et","For example , Lan et",0.6267982
SA2022_2025,W4220866631,246,auto,Transfer,Learning,techniques have also,Transfer Learning techniques have also,0.65299374
SA2022_2025,W4220866631,247,auto,Among,them,", a naive","Among them , a naive",0.7082537
SA2022_2025,W4220866631,248,auto,They,realize,cross - domain,They realize cross - domain,0.71700734
SA2022_2025,W4220866631,249,auto,In,the,"aforementioned methods ,","In the aforementioned methods ,",0.7700463
SA2022_2025,W4220866631,250,auto,The,MCD,considers the specific,The MCD considers the specific,0.567685
SA2022_2025,W4220866631,251,auto,However,",",since the original,"However , since the original",0.6599279
SA2022_2025,W4220866631,252,auto,To,eliminate,the problems of,To eliminate the problems of,0.6991844
SA2022_2025,W4220866631,253,auto,The,transfer,process also could,The transfer process also could,0.6979396
SA2022_2025,W4220866631,254,auto,For,example,", Duan et","For example , Duan et",0.6352517
SA2022_2025,W4220866631,255,auto,The,prediction,vector is expressed,The prediction vector is expressed,0.72420716
SA2022_2025,W4220866631,256,auto,The,output,of higher level,The output of higher level,0.6778254
SA2022_2025,W4220866631,257,auto,An,overview,of our novel,An overview of our novel,0.7025079
SA2022_2025,W4220866631,258,auto,Dimension,is,kept of lower,Dimension is kept of lower,0.59405285
SA2022_2025,W4220866631,259,auto,level,capsules,include global inform,level capsules include global inform,0.69007975
SA2022_2025,W4220866631,261,auto,We,use,similar archit as,We use similar archit as,0.6458596
SA2022_2025,W4220866631,262,auto,For,the,"SEED dataset ,","For the SEED dataset ,",0.74973685
SA2022_2025,W4220866631,263,auto,The,in,Table I [,The in Table I [,0.5323133
SA2022_2025,W4220866631,264,auto,Considering,existing,domain adaptation approaches,Considering existing domain adaptation approaches,0.59015083
SA2022_2025,W4220866631,265,auto,Jiménez,-,Guarneros and Gómez,Jiménez - Guarneros and Gómez,0.5824903
SA2022_2025,W4220866631,266,auto,In,addition,", there has","In addition , there has",0.5627268
SA2022_2025,W4220866631,267,auto,The,Ensemble,Learning - based,The Ensemble Learning - based,0.75710845
SA2022_2025,W4220866631,268,auto,Ensemble,Learning,follows the idea,Ensemble Learning follows the idea,0.71046185
SA2022_2025,W4220866631,269,auto,For,example,", Mehmood et","For example , Mehmood et",0.6128794
SA2022_2025,W4220866631,270,auto,After,training,the AdaBoost classifier,After training the AdaBoost classifier,0.6879113
SA2022_2025,W4220866631,271,auto,The,acquired,EEG signal and,The acquired EEG signal and,0.69631517
SA2022_2025,W4220866631,272,auto,Fuzzy,Logic,provides a foundation,Fuzzy Logic provides a foundation,0.73656756
SA2022_2025,W4220866631,273,auto,Hence,",",in addition to,"Hence , in addition to",0.5885999
SA2022_2025,W4220866631,274,auto,The,Fuzzy,C - Means,The Fuzzy C - Means,0.71576715
SA2022_2025,W4220866631,275,auto,From,the,previous related works,From the previous related works,0.6955214
SA2022_2025,W4220866631,276,auto,Nevertheless,",",deep neural network,"Nevertheless , deep neural network",0.6342745
SA2022_2025,W4220866631,277,auto,Consequently,",",we must face,"Consequently , we must face",0.6264894
SA2022_2025,W4220866631,278,auto,Hence,",",a promising research,"Hence , a promising research",0.6296871
SA2022_2025,W4220866631,279,auto,Here,we,introduce two potential,Here we introduce two potential,0.6818469
SA2022_2025,W4220866631,280,auto,4.8.1,Data,Augmentation Techniques .,4.8.1 Data Augmentation Techniques .,0.47170234
SA2022_2025,W4220866631,281,auto,Some,researchers,focus on studying,Some researchers focus on studying,0.73692733
SA2022_2025,W4220866631,282,auto,We,can,generate new samples,We can generate new samples,0.59222853
SA2022_2025,W4220866631,283,auto,Exposing,the,model to more,Exposing the model to more,0.6828158
SA2022_2025,W4220866631,284,auto,Furthermore,",",increasing the size,"Furthermore , increasing the size",0.61831325
SA2022_2025,W4220866631,285,auto,Data,augmentation,is typically conducted,Data augmentation is typically conducted,0.7091897
SA2022_2025,W4220866631,286,auto,Nevertheless,",",the EEG is,"Nevertheless , the EEG is",0.6291367
SA2022_2025,W4220866631,287,auto,The,geometric,transformation methods are,The geometric transformation methods are,0.6789382
SA2022_2025,W4220866631,288,auto,One,naive,way is adding,One naive way is adding,0.6590715
SA2022_2025,W4220866631,289,auto,Few,-,shot Learning Techniques,Few - shot Learning Techniques,0.5938648
SA2022_2025,W4220866631,290,auto,Few,-,shot learning also,Few - shot learning also,0.62080324
SA2022_2025,W4220866631,291,auto,The,processes,involved in EEG,The processes involved in EEG,0.7201526
SA2022_2025,W4220866631,292,auto,The,domain,knowledge hidden in,The domain knowledge hidden in,0.7152767
SA2022_2025,W4220866631,293,auto,Is,there,a way to,Is there a way to,0.73810357
SA2022_2025,W4220866631,294,auto,In,this,"regard , Automated","In this regard , Automated",0.7370572
SA2022_2025,W4220866631,295,auto,For,AI,- based approaches,For AI - based approaches,0.6197194
SA2022_2025,W4220866631,296,auto,AutoML,refers,to end -,AutoML refers to end -,0.6928061
SA2022_2025,W4220866631,297,auto,A,Support,set S can,A Support set S can,0.5815644
SA2022_2025,W4220866631,298,auto,Next,",",we create a,"Next , we create a",0.6662542
SA2022_2025,W4220866631,299,auto,The,proposed,recognition algorithms and,The proposed recognition algorithms and,0.69857377
SA2022_2025,W4220866631,300,auto,However,",",it is impossible,"However , it is impossible",0.6428352
SA2022_2025,W4220866631,301,auto,Most,researchers,interested in studying,Most researchers interested in studying,0.7223007
SA2022_2025,W4220866631,302,auto,Hence,",",developing open -,"Hence , developing open -",0.63600177
SA2022_2025,W4220866631,303,auto,Among,them,", the Dataset","Among them , the Dataset",0.5819169
SA2022_2025,W4220866631,304,auto,We,choose,to outline the,We choose to outline the,0.6877884
SA2022_2025,W4220866631,305,auto,Hence,",",we review not,"Hence , we review not",0.65615463
SA2022_2025,W4220866631,306,auto,For,this,"prospect , we","For this prospect , we",0.754081
SA2022_2025,W4220866631,307,auto,Firstly,",",we present the,"Firstly , we present the",0.6426437
SA2022_2025,W4220866631,308,auto,It,is,the prerequisite for,It is the prerequisite for,0.67648786
SA2022_2025,W4220866631,309,auto,Then,we,illustrate the specificities,Then we illustrate the specificities,0.67483085
SA2022_2025,W4220866631,310,auto,Before,reviewing,the technical routes,Before reviewing the technical routes,0.70633596
SA2022_2025,W4220866631,311,auto,The,section,of ' Preliminaries,The section of ' Preliminaries,0.67095125
SA2022_2025,W4220866631,312,auto,Then,",",we devote much,"Then , we devote much",0.57270664
SA2022_2025,W4220866631,313,auto,The,remaining,parts of this,The remaining parts of this,0.7074914
SA2022_2025,W4220866631,314,auto,Finally,",",we discuss the,"Finally , we discuss the",0.65958273
SA2022_2025,W4220866631,315,auto,In,addition,to the benchmark,In addition to the benchmark,0.6408808
SA2022_2025,W4220866631,316,auto,Considering,the,rapid development of,Considering the rapid development of,0.82772017
SA2022_2025,W4220866631,317,auto,We,tend,to summarize representative,We tend to summarize representative,0.68937224
SA2022_2025,W4220866631,318,auto,We,try,to list these,We try to list these,0.66088474
SA2022_2025,W4220866631,319,auto,There,is,still room for,There is still room for,0.65037614
SA2022_2025,W4220866631,320,auto,EEG,preprocessing,makes the emotion,EEG preprocessing makes the emotion,0.62419116
SA2022_2025,W4220866631,321,auto,Feature,engineering,helps to determine,Feature engineering helps to determine,0.7577967
SA2022_2025,W4220866631,322,auto,Current,widely,utilized features cover,Current widely utilized features cover,0.679431
SA2022_2025,W4220866631,323,auto,The,feature,extraction process may,The feature extraction process may,0.69788575
SA2022_2025,W4220866631,324,auto,Nevertheless,",",the extracted features,"Nevertheless , the extracted features",0.6440127
SA2022_2025,W4220866631,325,auto,For,example,", Li et","For example , Li et",0.6188943
SA2022_2025,W4220866631,326,auto,Researchers,should,take as many,Researchers should take as many,0.5488865
SA2022_2025,W4220866631,327,auto,We,will,devote ourselves to,We will devote ourselves to,0.5594965
SA2022_2025,W4220866631,328,auto,1,:,2 • 2,1 : 2 • 2,0.6288098
SA2022_2025,W4220866631,329,auto,Fig.,8,. 8 Fig.,Fig. 8 . 8 Fig.,0.65603775
SA2022_2025,W4220866631,330,auto,Fig.,9,. 9 Fig.,Fig. 9 . 9 Fig.,0.65653366
SA2022_2025,W4220866631,331,auto,[,Figure,6 . 6,[ Figure 6 . 6,0.535851
SA2022_2025,W4220866631,332,auto,Fig.,10,. 10 Fig.,Fig. 10 . 10 Fig.,0.66244996
SA2022_2025,W4220866631,333,auto,The,architecture,of the CapsNet,The architecture of the CapsNet,0.7561645
SA2022_2025,W4220866631,334,auto,Fig.,11,. 11 Fig.,Fig. 11 . 11 Fig.,0.6303636
SA2022_2025,W4220866631,335,auto,Two,representative,approaches of applying,Two representative approaches of applying,0.66423345
SA2022_2025,W4220866631,336,auto,A,:,The traditional GCNN,A : The traditional GCNN,0.58243364
SA2022_2025,W4220866631,337,auto,B,:,The dynamical GCNN,B : The dynamical GCNN,0.56033474
SA2022_2025,W4220866631,338,auto,and,forget,"gates respectively ,","and forget gates respectively ,",0.59583366
SA2022_2025,W4220866631,339,auto,vation,function,( we use,vation function ( we use,0.7118994
SA2022_2025,W4220866631,340,auto,ve,",",αβ to be,"ve , αβ to be",0.6161879
SA2022_2025,W4220866631,341,auto,1,.,1 Framework of,1 . 1 Framework of,0.61426264
SA2022_2025,W4220866631,342,auto,BiHDM,consists,of four RNN,BiHDM consists of four RNN,0.6115837
SA2022_2025,W4220866631,343,auto,Then,all,the deep representations,Then all the deep representations,0.6360775
SA2022_2025,W4220866631,344,auto,Authorized,licensed,use limited to,Authorized licensed use limited to,0.5006107
SA2022_2025,W4220866631,345,auto,Downloaded,on,"January 24,2022 at","Downloaded on January 24,2022 at",0.4661057
SA2022_2025,W4220866631,346,auto,Restrictions,apply,. Fig. 13,Restrictions apply . Fig. 13,0.6027344
SA2022_2025,W4220866631,347,auto,BiHDM,utilizes,four RNNs to,BiHDM utilizes four RNNs to,0.65633595
SA2022_2025,W4220866631,348,auto,Fig.,14,. 14 Fig.,Fig. 14 . 14 Fig.,0.53563917
SA2022_2025,W4220866631,349,auto,End,-,to - end,End - to - end,0.6745569
SA2022_2025,W4220866631,350,auto,A,:,BiDCNN 5 [,A : BiDCNN 5 [,0.7258855
SA2022_2025,W4220866631,351,auto,Fig.,16,. 16 Fig.,Fig. 16 . 16 Fig.,0.57278603
SA2022_2025,W4220866631,352,auto,The,fluctuation,of the ground,The fluctuation of the ground,0.731048
SA2022_2025,W4220866631,353,auto,Fig.,18,. 18 Fig.18,Fig. 18 . 18 Fig.18,0.644426
SA2022_2025,W4220866631,354,auto,Three,representative,CNN - RNN,Three representative CNN - RNN,0.7127592
SA2022_2025,W4220866631,355,auto,A,:,The CRNN hybrid,A : The CRNN hybrid,0.59314936
SA2022_2025,W4220866631,356,auto,C,:,The parallel hybrid,C : The parallel hybrid,0.6097048
SA2022_2025,W4220866631,357,auto,The,spatial,- temporal features,The spatial - temporal features,0.7386924
SA2022_2025,W4220866631,358,auto,Fig.,20,. 20 Fig.,Fig. 20 . 20 Fig.,0.59388566
SA2022_2025,W4220866631,359,auto,The,framework,of LSTM based,The framework of LSTM based,0.6867184
SA2022_2025,W4220866631,360,auto,The,region,to global (,The region to global (,0.6923112
SA2022_2025,W4220866631,361,auto,The,spatial,stream constructs the,The spatial stream constructs the,0.6952574
SA2022_2025,W4220866631,362,auto,Illustration,of,a hybrid model,Illustration of a hybrid model,0.56680954
SA2022_2025,W4220866631,363,auto,Fig.,22,. 22 Fig.,Fig. 22 . 22 Fig.,0.63657796
SA2022_2025,W4220866631,364,auto,Illustration,of,a hybrid model,Illustration of a hybrid model,0.56680954
SA2022_2025,W4220866631,365,auto,The,feature,dimensions for the,The feature dimensions for the,0.6776496
SA2022_2025,W4220866631,366,auto,Wang,Y,", Huang Z","Wang Y , Huang Z",0.6735379
SA2022_2025,W4220866631,367,auto,2018,International,Joint Conference on,2018 International Joint Conference on,0.54582834
SA2022_2025,W4220866631,368,auto,IEEE,",",2018 : 1,"IEEE , 2018 : 1",0.56773835
SA2022_2025,W4220866631,369,auto,12,Reprinted,from [ Liu,12 Reprinted from [ Liu,0.5914869
SA2022_2025,W4220866631,370,auto,IEEE,",",2021 : 904-908,"IEEE , 2021 : 904-908",0.6562135
SA2022_2025,W4220866631,371,auto,13,Reprinted,from [ Luo,13 Reprinted from [ Luo,0.6175795
SA2022_2025,W4220866631,372,auto,International,Conference,on Neural Information,International Conference on Neural Information,0.70632327
SA2022_2025,W4220866631,373,auto,Springer,",","Cham , 2018","Springer , Cham , 2018",0.5824199
SA2022_2025,W4220866631,374,auto,14,Reprinted,from [ Wang,14 Reprinted from [ Wang,0.5865661
SA2022_2025,W4220866631,375,auto,A,deep,multi - source,A deep multi - source,0.64154255
SA2022_2025,W4220866631,376,auto,Neural,Computing,"and Applications ,","Neural Computing and Applications ,",0.5603716
SA2022_2025,W4220866631,377,auto,ACM,Comput.,"Surv. , Vol.","ACM Comput. Surv. , Vol.",0.68792754
SA2022_2025,W4220866631,378,auto,Two,representative,domain adaptation neural,Two representative domain adaptation neural,0.6617066
SA2022_2025,W4220866631,379,auto,A,:,The Wasserstein generative,A : The Wasserstein generative,0.55158913
SA2022_2025,W4220866631,380,auto,Experiments,show,it keeps enough,Experiments show it keeps enough,0.6544725
SA2022_2025,W4220866631,381,auto,Surv.,",","Vol. 1 ,","Surv. , Vol. 1 ,",0.5956209
SA2022_2025,W4220866631,382,auto,The,Workflow,of the Meta,The Workflow of the Meta,0.6210953
SA2022_2025,W4220866631,383,auto,At,last,", those weak","At last , those weak",0.6689643
SA2022_2025,W4220866631,384,auto,of,each,sample at 11,of each sample at 11,0.7711436
SA2022_2025,W4220866631,385,auto,of,the,training of the,of the training of the,0.80406356
SA2022_2025,W4220866631,386,auto,The,working,principle diagram of,The working principle diagram of,0.72156197
SA2022_2025,W4220866631,387,auto,Fig.,1,. 1 Fig.,Fig. 1 . 1 Fig.,0.61852163
SA2022_2025,W4220866631,388,auto,Fig.,30,. 30 Fig.,Fig. 30 . 30 Fig.,0.6075023
SA2022_2025,W4220866631,389,auto,General,few,- shot learning,General few - shot learning,0.67851764
